,Category_Name,Category_Images,Product,Silver_Cost,Crafting_Focus,Ingredient_1_Image,Ingredient_1_Name,Ingredient_1_Amount,Ingredient_2_Image,Ingredient_2_Name,Ingredient_2_Amount,Ingredient_3_Image,Ingredient_3_Name,Ingredient_3_Amount,Ingredient_4_Image,Ingredient_4_Name,Ingredient_4_Amount,Ingredient_5_Image,Ingredient_5_Name,Ingredient_5_Amount,Tiers
1962,T5_MAIN_SCIMITAR_MORGANA,https://render.albiononline.com/v1/item/T5_MAIN_SCIMITAR_MORGANA,Expert's Clarent Blade ,,2251,https://render.albiononline.com/v1/item/T5_METALBAR,Titanium Steel Bar,16.0,https://render.albiononline.com/v1/item/T5_LEATHER,Cured Leather,8.0,https://render.albiononline.com/v1/item/T5_ARTEFACT_MAIN_SCIMITAR_MORGANA,Expert's Bloodforged Blade,1.0,,,,,,,
1963,T5_MAIN_SCIMITAR_MORGANA@1,https://render.albiononline.com/v1/item/T5_MAIN_SCIMITAR_MORGANA@1,Expert's Clarent Blade 1,,3939,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL1,Uncommon Titanium Steel Bar,16.0,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL1,Uncommon Cured Leather,8.0,https://render.albiononline.com/v1/item/T5_ARTEFACT_MAIN_SCIMITAR_MORGANA,Expert's Bloodforged Blade,1.0,,,,,,,1
1964,T5_MAIN_SCIMITAR_MORGANA@2,https://render.albiononline.com/v1/item/T5_MAIN_SCIMITAR_MORGANA@2,Expert's Clarent Blade 2,,6893,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL2,Rare Titanium Steel Bar,16.0,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL2,Rare Cured Leather,8.0,https://render.albiononline.com/v1/item/T5_ARTEFACT_MAIN_SCIMITAR_MORGANA,Expert's Bloodforged Blade,1.0,,,,,,,2
1965,T5_MAIN_SCIMITAR_MORGANA@3,https://render.albiononline.com/v1/item/T5_MAIN_SCIMITAR_MORGANA@3,Expert's Clarent Blade 3,,12064,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL3,Exceptional Titanium Steel Bar,16.0,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL3,Exceptional Cured Leather,8.0,https://render.albiononline.com/v1/item/T5_ARTEFACT_MAIN_SCIMITAR_MORGANA,Expert's Bloodforged Blade,1.0,,,,,,,3
1966,T5_MAIN_SCIMITAR_MORGANA@4,https://render.albiononline.com/v1/item/T5_MAIN_SCIMITAR_MORGANA@4,Expert's Clarent Blade 4,,21111,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL4,Pristine Titanium Steel Bar,16.0,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL4,Pristine Cured Leather,8.0,https://render.albiononline.com/v1/item/T5_ARTEFACT_MAIN_SCIMITAR_MORGANA,Expert's Bloodforged Blade,1.0,,,,,,,4
1967,T5_MAIN_SPEAR,https://render.albiononline.com/v1/item/T5_MAIN_SPEAR,Expert's Spear ,,2251,https://render.albiononline.com/v1/item/T5_PLANKS,Cedar Planks,16.0,https://render.albiononline.com/v1/item/T5_METALBAR,Titanium Steel Bar,8.0,,,,,,,,,,
1968,T5_MAIN_SPEAR@1,https://render.albiononline.com/v1/item/T5_MAIN_SPEAR@1,Expert's Spear 1,,3939,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL1,Uncommon Cedar Planks,16.0,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL1,Uncommon Titanium Steel Bar,8.0,,,,,,,,,,1
1969,T5_MAIN_SPEAR@2,https://render.albiononline.com/v1/item/T5_MAIN_SPEAR@2,Expert's Spear 2,,6893,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL2,Rare Cedar Planks,16.0,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL2,Rare Titanium Steel Bar,8.0,,,,,,,,,,2
1970,T5_MAIN_SPEAR@3,https://render.albiononline.com/v1/item/T5_MAIN_SPEAR@3,Expert's Spear 3,,12064,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL3,Exceptional Cedar Planks,16.0,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL3,Exceptional Titanium Steel Bar,8.0,,,,,,,,,,3
1971,T5_MAIN_SPEAR@4,https://render.albiononline.com/v1/item/T5_MAIN_SPEAR@4,Expert's Spear 4,,21111,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL4,Pristine Cedar Planks,16.0,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL4,Pristine Titanium Steel Bar,8.0,,,,,,,,,,4
1972,T5_MAIN_SPEAR_KEEPER,https://render.albiononline.com/v1/item/T5_MAIN_SPEAR_KEEPER,Expert's Heron Spear ,,2251,https://render.albiononline.com/v1/item/T5_PLANKS,Cedar Planks,16.0,https://render.albiononline.com/v1/item/T5_METALBAR,Titanium Steel Bar,8.0,https://render.albiononline.com/v1/item/T5_ARTEFACT_MAIN_SPEAR_KEEPER,Expert's Keeper Spearhead,1.0,,,,,,,
1973,T5_MAIN_SPEAR_KEEPER@1,https://render.albiononline.com/v1/item/T5_MAIN_SPEAR_KEEPER@1,Expert's Heron Spear 1,,3939,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL1,Uncommon Cedar Planks,16.0,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL1,Uncommon Titanium Steel Bar,8.0,https://render.albiononline.com/v1/item/T5_ARTEFACT_MAIN_SPEAR_KEEPER,Expert's Keeper Spearhead,1.0,,,,,,,1
1974,T5_MAIN_SPEAR_KEEPER@2,https://render.albiononline.com/v1/item/T5_MAIN_SPEAR_KEEPER@2,Expert's Heron Spear 2,,6893,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL2,Rare Cedar Planks,16.0,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL2,Rare Titanium Steel Bar,8.0,https://render.albiononline.com/v1/item/T5_ARTEFACT_MAIN_SPEAR_KEEPER,Expert's Keeper Spearhead,1.0,,,,,,,2
1975,T5_MAIN_SPEAR_KEEPER@3,https://render.albiononline.com/v1/item/T5_MAIN_SPEAR_KEEPER@3,Expert's Heron Spear 3,,12064,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL3,Exceptional Cedar Planks,16.0,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL3,Exceptional Titanium Steel Bar,8.0,https://render.albiononline.com/v1/item/T5_ARTEFACT_MAIN_SPEAR_KEEPER,Expert's Keeper Spearhead,1.0,,,,,,,3
1976,T5_MAIN_SPEAR_KEEPER@4,https://render.albiononline.com/v1/item/T5_MAIN_SPEAR_KEEPER@4,Expert's Heron Spear 4,,21111,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL4,Pristine Cedar Planks,16.0,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL4,Pristine Titanium Steel Bar,8.0,https://render.albiononline.com/v1/item/T5_ARTEFACT_MAIN_SPEAR_KEEPER,Expert's Keeper Spearhead,1.0,,,,,,,4
1977,T5_MAIN_SWORD,https://render.albiononline.com/v1/item/T5_MAIN_SWORD,Expert's Broadsword ,,2251,https://render.albiononline.com/v1/item/T5_METALBAR,Titanium Steel Bar,16.0,https://render.albiononline.com/v1/item/T5_LEATHER,Cured Leather,8.0,,,,,,,,,,
1978,T5_MAIN_SWORD@1,https://render.albiononline.com/v1/item/T5_MAIN_SWORD@1,Expert's Broadsword 1,,3939,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL1,Uncommon Titanium Steel Bar,16.0,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL1,Uncommon Cured Leather,8.0,,,,,,,,,,1
1979,T5_MAIN_SWORD@2,https://render.albiononline.com/v1/item/T5_MAIN_SWORD@2,Expert's Broadsword 2,,6893,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL2,Rare Titanium Steel Bar,16.0,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL2,Rare Cured Leather,8.0,,,,,,,,,,2
1980,T5_MAIN_SWORD@3,https://render.albiononline.com/v1/item/T5_MAIN_SWORD@3,Expert's Broadsword 3,,12064,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL3,Exceptional Titanium Steel Bar,16.0,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL3,Exceptional Cured Leather,8.0,,,,,,,,,,3
1981,T5_MAIN_SWORD@4,https://render.albiononline.com/v1/item/T5_MAIN_SWORD@4,Expert's Broadsword 4,,21111,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL3,Exceptional Titanium Steel Bar,16.0,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL3,Exceptional Cured Leather,8.0,,,,,,,,,,4
1982,T5_MEAL_OMELETTE,https://render.albiononline.com/v1/item/T5_MEAL_OMELETTE,Goose Omelette ,,155,https://render.albiononline.com/v1/item/T5_CABBAGE,Cabbage,12.0,https://render.albiononline.com/v1/item/T5_MEAT,Raw Goose,24.0,https://render.albiononline.com/v1/item/T5_EGG,Goose Eggs,6.0,,,,,,,
1983,T5_MEAL_OMELETTE@1,https://render.albiononline.com/v1/item/T5_MEAL_OMELETTE@1,Goose Omelette 1,,222,https://render.albiononline.com/v1/item/T5_CABBAGE,Cabbage,12.0,https://render.albiononline.com/v1/item/T5_MEAT,Raw Goose,24.0,https://render.albiononline.com/v1/item/T5_EGG,Goose Eggs,6.0,,,,,,,1
1984,T5_MEAL_OMELETTE@2,https://render.albiononline.com/v1/item/T5_MEAL_OMELETTE@2,Goose Omelette 2,,355,https://render.albiononline.com/v1/item/T5_CABBAGE,Cabbage,12.0,https://render.albiononline.com/v1/item/T5_MEAT,Raw Goose,24.0,https://render.albiononline.com/v1/item/T5_EGG,Goose Eggs,6.0,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL2,Fancy Fish Sauce,30.0,,,,2
1985,T5_MEAL_OMELETTE@3,https://render.albiononline.com/v1/item/T5_MEAL_OMELETTE@3,Goose Omelette 3,,755,https://render.albiononline.com/v1/item/T5_CABBAGE,Cabbage,12.0,https://render.albiononline.com/v1/item/T5_MEAT,Raw Goose,24.0,https://render.albiononline.com/v1/item/T5_EGG,Goose Eggs,6.0,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL3,Special Fish Sauce,30.0,,,,3
1986,T5_MEAL_OMELETTE_AVALON,https://render.albiononline.com/v1/item/T5_MEAL_OMELETTE_AVALON,Avalonian Goose Omelette ,,155,https://render.albiononline.com/v1/item/T6_MILK,Sheep's Milk,12.0,https://render.albiononline.com/v1/item/T5_MEAT,Raw Goose,24.0,https://render.albiononline.com/v1/item/T5_EGG,Goose Eggs,6.0,https://render.albiononline.com/v1/item/QUESTITEM_TOKEN_AVALON,Avalonian Energy,30.0,,,,
1987,T5_MEAL_OMELETTE_AVALON@1,https://render.albiononline.com/v1/item/T5_MEAL_OMELETTE_AVALON@1,Avalonian Goose Omelette 1,,222,https://render.albiononline.com/v1/item/T6_MILK,Sheep's Milk,12.0,https://render.albiononline.com/v1/item/T5_MEAT,Raw Goose,24.0,https://render.albiononline.com/v1/item/T5_EGG,Goose Eggs,6.0,https://render.albiononline.com/v1/item/QUESTITEM_TOKEN_AVALON,Avalonian Energy,30.0,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL1,Basic Fish Sauce,30.0,1
1988,T5_MEAL_OMELETTE_AVALON@2,https://render.albiononline.com/v1/item/T5_MEAL_OMELETTE_AVALON@2,Avalonian Goose Omelette 2,,355,https://render.albiononline.com/v1/item/T6_MILK,Sheep's Milk,12.0,https://render.albiononline.com/v1/item/T5_MEAT,Raw Goose,24.0,https://render.albiononline.com/v1/item/T5_EGG,Goose Eggs,6.0,https://render.albiononline.com/v1/item/QUESTITEM_TOKEN_AVALON,Avalonian Energy,30.0,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL2,Fancy Fish Sauce,30.0,2
1989,T5_MEAL_OMELETTE_AVALON@3,https://render.albiononline.com/v1/item/T5_MEAL_OMELETTE_AVALON@3,Avalonian Goose Omelette 3,,755,https://render.albiononline.com/v1/item/T6_MILK,Sheep's Milk,12.0,https://render.albiononline.com/v1/item/T5_MEAT,Raw Goose,24.0,https://render.albiononline.com/v1/item/T5_EGG,Goose Eggs,6.0,https://render.albiononline.com/v1/item/QUESTITEM_TOKEN_AVALON,Avalonian Energy,30.0,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL3,Special Fish Sauce,30.0,3
1990,T5_MEAL_OMELETTE_FISH,https://render.albiononline.com/v1/item/T5_MEAL_OMELETTE_FISH,Drybrook Crab Omelette ,,225,https://render.albiononline.com/v1/item/T5_FISH_FRESHWATER_STEPPE_RARE,Drybrook Crab,1.0,https://render.albiononline.com/v1/item/T5_CABBAGE,Cabbage,2.0,https://render.albiononline.com/v1/item/T5_TEASEL,Dragon Teasel,2.0,https://render.albiononline.com/v1/item/T5_EGG,Goose Eggs,2.0,,,,
1991,T5_MEAL_OMELETTE_FISH@1,https://render.albiononline.com/v1/item/T5_MEAL_OMELETTE_FISH@1,Drybrook Crab Omelette 1,,425,https://render.albiononline.com/v1/item/T5_FISH_FRESHWATER_STEPPE_RARE,Drybrook Crab,1.0,https://render.albiononline.com/v1/item/T5_CABBAGE,Cabbage,2.0,https://render.albiononline.com/v1/item/T5_TEASEL,Dragon Teasel,2.0,https://render.albiononline.com/v1/item/T5_EGG,Goose Eggs,2.0,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL1,Basic Fish Sauce,9.0,1
1992,T5_MEAL_OMELETTE_FISH@2,https://render.albiononline.com/v1/item/T5_MEAL_OMELETTE_FISH@2,Drybrook Crab Omelette 2,,825,https://render.albiononline.com/v1/item/T5_FISH_FRESHWATER_STEPPE_RARE,Drybrook Crab,1.0,https://render.albiononline.com/v1/item/T5_CABBAGE,Cabbage,2.0,https://render.albiononline.com/v1/item/T5_TEASEL,Dragon Teasel,2.0,https://render.albiononline.com/v1/item/T5_EGG,Goose Eggs,2.0,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL2,Fancy Fish Sauce,9.0,2
1993,T5_MEAL_OMELETTE_FISH@3,https://render.albiononline.com/v1/item/T5_MEAL_OMELETTE_FISH@3,Drybrook Crab Omelette 3,,2026,https://render.albiononline.com/v1/item/T5_FISH_FRESHWATER_STEPPE_RARE,Drybrook Crab,1.0,https://render.albiononline.com/v1/item/T5_CABBAGE,Cabbage,2.0,https://render.albiononline.com/v1/item/T5_TEASEL,Dragon Teasel,2.0,https://render.albiononline.com/v1/item/T5_EGG,Goose Eggs,2.0,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL3,Special Fish Sauce,9.0,3
1994,T5_MEAL_PIE,https://render.albiononline.com/v1/item/T5_MEAL_PIE,Goose Pie ,,180,https://render.albiononline.com/v1/item/T5_CABBAGE,Cabbage,6.0,https://render.albiononline.com/v1/item/T3_FLOUR,Flour,12.0,https://render.albiononline.com/v1/item/T5_MEAT,Raw Goose,24.0,https://render.albiononline.com/v1/item/T4_MILK,Goat's Milk,6.0,,,,
1995,T5_MEAL_PIE@1,https://render.albiononline.com/v1/item/T5_MEAL_PIE@1,Goose Pie 1,,246,https://render.albiononline.com/v1/item/T5_CABBAGE,Cabbage,6.0,https://render.albiononline.com/v1/item/T3_FLOUR,Flour,12.0,https://render.albiononline.com/v1/item/T5_MEAT,Raw Goose,24.0,https://render.albiononline.com/v1/item/T4_MILK,Goat's Milk,6.0,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL1,Basic Fish Sauce,30.0,1
1996,T5_MEAL_PIE@2,https://render.albiononline.com/v1/item/T5_MEAL_PIE@2,Goose Pie 2,,380,https://render.albiononline.com/v1/item/T5_CABBAGE,Cabbage,6.0,https://render.albiononline.com/v1/item/T3_FLOUR,Flour,12.0,https://render.albiononline.com/v1/item/T5_MEAT,Raw Goose,24.0,https://render.albiononline.com/v1/item/T4_MILK,Goat's Milk,6.0,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL2,Fancy Fish Sauce,30.0,2
1997,T5_MEAL_PIE@3,https://render.albiononline.com/v1/item/T5_MEAL_PIE@3,Goose Pie 3,,780,https://render.albiononline.com/v1/item/T5_CABBAGE,Cabbage,6.0,https://render.albiononline.com/v1/item/T3_FLOUR,Flour,12.0,https://render.albiononline.com/v1/item/T5_MEAT,Raw Goose,24.0,https://render.albiononline.com/v1/item/T4_MILK,Goat's Milk,6.0,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL3,Special Fish Sauce,30.0,3
1998,T5_MEAL_PIE_FISH,https://render.albiononline.com/v1/item/T5_MEAL_PIE_FISH,Mountain Blindeye Pie ,,225,https://render.albiononline.com/v1/item/T5_FISH_FRESHWATER_MOUNTAIN_RARE,Mountain Blindeye,1.0,https://render.albiononline.com/v1/item/T5_CABBAGE,Cabbage,2.0,https://render.albiononline.com/v1/item/T5_TEASEL,Dragon Teasel,2.0,https://render.albiononline.com/v1/item/T5_EGG,Goose Eggs,2.0,,,,
1999,T5_MEAL_PIE_FISH@1,https://render.albiononline.com/v1/item/T5_MEAL_PIE_FISH@1,Mountain Blindeye Pie 1,,425,https://render.albiononline.com/v1/item/T5_FISH_FRESHWATER_MOUNTAIN_RARE,Mountain Blindeye,1.0,https://render.albiononline.com/v1/item/T5_CABBAGE,Cabbage,2.0,https://render.albiononline.com/v1/item/T5_TEASEL,Dragon Teasel,2.0,https://render.albiononline.com/v1/item/T5_EGG,Goose Eggs,2.0,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL1,Basic Fish Sauce,9.0,1
2000,T5_MEAL_PIE_FISH@2,https://render.albiononline.com/v1/item/T5_MEAL_PIE_FISH@2,Mountain Blindeye Pie 2,,825,https://render.albiononline.com/v1/item/T5_FISH_FRESHWATER_MOUNTAIN_RARE,Mountain Blindeye,1.0,https://render.albiononline.com/v1/item/T5_CABBAGE,Cabbage,2.0,https://render.albiononline.com/v1/item/T5_TEASEL,Dragon Teasel,2.0,https://render.albiononline.com/v1/item/T5_EGG,Goose Eggs,2.0,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL2,Fancy Fish Sauce,9.0,2
2001,T5_MEAL_PIE_FISH@3,https://render.albiononline.com/v1/item/T5_MEAL_PIE_FISH@3,Mountain Blindeye Pie 3,,2026,https://render.albiononline.com/v1/item/T5_FISH_FRESHWATER_MOUNTAIN_RARE,Mountain Blindeye,1.0,https://render.albiononline.com/v1/item/T5_CABBAGE,Cabbage,2.0,https://render.albiononline.com/v1/item/T5_TEASEL,Dragon Teasel,2.0,https://render.albiononline.com/v1/item/T5_EGG,Goose Eggs,2.0,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL3,Special Fish Sauce,9.0,3
2002,T5_MEAL_SOUP,https://render.albiononline.com/v1/item/T5_MEAL_SOUP,Cabbage Soup ,,504,https://render.albiononline.com/v1/item/T5_CABBAGE,Cabbage,144.0,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL2,Fancy Fish Sauce,90.0,,,,,,,,,,
2003,T5_MEAL_SOUP@1,https://render.albiononline.com/v1/item/T5_MEAL_SOUP@1,Cabbage Soup 1,,704,https://render.albiononline.com/v1/item/T5_CABBAGE,Cabbage,144.0,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL1,Basic Fish Sauce,90.0,0,0,0.0,0,0,0.0,,,,1
2004,T5_MEAL_SOUP@2,https://render.albiononline.com/v1/item/T5_MEAL_SOUP@2,Cabbage Soup 2,,1105,https://render.albiononline.com/v1/item/T5_CABBAGE,Cabbage,144.0,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL2,Fancy Fish Sauce,90.0,0,0,0.0,0,0,0.0,,,,2
2005,T5_MEAL_SOUP@3,https://render.albiononline.com/v1/item/T5_MEAL_SOUP@3,Cabbage Soup 3,,2306,https://render.albiononline.com/v1/item/T5_CABBAGE,Cabbage,144.0,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL3,Special Fish Sauce,90.0,,,,,,,,,,3
2006,T5_MEAL_SOUP_FISH,https://render.albiononline.com/v1/item/T5_MEAL_SOUP_FISH,Blackbog Clam Soup ,,672,https://render.albiononline.com/v1/item/T7_FISH_FRESHWATER_SWAMP_RARE,Blackbog Clam,1.0,https://render.albiononline.com/v1/item/T5_CABBAGE,Cabbage,6.0,https://render.albiononline.com/v1/item/T5_TEASEL,Dragon Teasel,6.0,https://render.albiononline.com/v1/item/T5_MEAT,Raw Goose,6.0,,,,
2007,T5_MEAL_SOUP_FISH@1,https://render.albiononline.com/v1/item/T5_MEAL_SOUP_FISH@1,Blackbog Clam Soup 1,,1272,https://render.albiononline.com/v1/item/T7_FISH_FRESHWATER_SWAMP_RARE,Blackbog Clam,1.0,https://render.albiononline.com/v1/item/T5_CABBAGE,Cabbage,6.0,https://render.albiononline.com/v1/item/T5_TEASEL,Dragon Teasel,6.0,https://render.albiononline.com/v1/item/T5_MEAT,Raw Goose,6.0,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL1,Basic Fish Sauce,27.0,1
2008,T5_MEAL_SOUP_FISH@2,https://render.albiononline.com/v1/item/T5_MEAL_SOUP_FISH@2,Blackbog Clam Soup 2,,2473,https://render.albiononline.com/v1/item/T7_FISH_FRESHWATER_SWAMP_RARE,Blackbog Clam,1.0,https://render.albiononline.com/v1/item/T5_CABBAGE,Cabbage,6.0,https://render.albiononline.com/v1/item/T5_TEASEL,Dragon Teasel,6.0,https://render.albiononline.com/v1/item/T5_MEAT,Raw Goose,6.0,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL2,Fancy Fish Sauce,27.0,2
2009,T5_MEAL_SOUP_FISH@3,https://render.albiononline.com/v1/item/T5_MEAL_SOUP_FISH@3,Blackbog Clam Soup 3,,6076,https://render.albiononline.com/v1/item/T7_FISH_FRESHWATER_SWAMP_RARE,Blackbog Clam,1.0,https://render.albiononline.com/v1/item/T5_CABBAGE,Cabbage,6.0,https://render.albiononline.com/v1/item/T5_TEASEL,Dragon Teasel,6.0,https://render.albiononline.com/v1/item/T5_MEAT,Raw Goose,6.0,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL3,Special Fish Sauce,27.0,3
2010,T5_MEAT,https://render.albiononline.com/v1/item/T5_MEAT,Raw Goose ,,20,https://render.albiononline.com/v1/item/T5_FARM_GOOSE_GROWN,Goose,1.0,,,,,,,,,,,,,
2011,T5_MOUNT_ARMORED_HORSE,https://render.albiononline.com/v1/item/T5_MOUNT_ARMORED_HORSE,Expert's Armored Horse ,,2814,https://render.albiononline.com/v1/item/T5_FARM_HORSE_GROWN,Expert's Horse,1.0,https://render.albiononline.com/v1/item/T5_CLOTH,Ornate Cloth,10.0,https://render.albiononline.com/v1/item/T5_METALBAR,Titanium Steel Bar,20.0,,,,,,,
2012,T5_MOUNT_COUGAR_KEEPER,https://render.albiononline.com/v1/item/T5_MOUNT_COUGAR_KEEPER,Swiftclaw ,,3283,,Tame Swiftclaw,1.0,https://render.albiononline.com/v1/item/T5_LEATHER,Cured Leather,20.0,,,,,,,,,,
2013,T5_MOUNT_DIREBEAR_FW_FORTSTERLING,https://render.albiononline.com/v1/item/T5_MOUNT_DIREBEAR_FW_FORTSTERLING,Saddled Direbear ,,1876,https://render.albiononline.com/v1/item/T8_FARM_DIREBEAR_GROWN,Tame Direbear,1.0,https://render.albiononline.com/v1/item/T8_LEATHER,Fortified Leather,20.0,,,,,,,,,,
2014,T5_MOUNT_DIREBOAR_FW_LYMHURST,https://render.albiononline.com/v1/item/T5_MOUNT_DIREBOAR_FW_LYMHURST,Saddled Wild Boar ,,1876,https://render.albiononline.com/v1/item/T5_FARM_DIREBOAR_FW_LYMHURST_GROWN,Tame Wild Boar,1.0,https://render.albiononline.com/v1/item/T5_LEATHER,Cured Leather,20.0,https://render.albiononline.com/v1/item/T1_FACTION_FOREST_TOKEN_1,Treeheart,5.0,,,,,,,
2015,T5_MOUNT_GREYWOLF_FW_CAERLEON,https://render.albiononline.com/v1/item/T5_MOUNT_GREYWOLF_FW_CAERLEON,Saddled Greywolf ,,1876,https://render.albiononline.com/v1/item/T5_FARM_GREYWOLF_FW_CAERLEON_GROWN,Tame Greywolf,1.0,https://render.albiononline.com/v1/item/T5_LEATHER,Cured Leather,20.0,https://render.albiononline.com/v1/item/T1_FACTION_CAERLEON_TOKEN_1,Shadowheart,5.0,,,,,,,
2016,T5_MOUNT_HORSE,https://render.albiononline.com/v1/item/T5_MOUNT_HORSE,Expert's Riding Horse ,,1876,https://render.albiononline.com/v1/item/T5_FARM_HORSE_GROWN,Expert's Horse,1.0,https://render.albiononline.com/v1/item/T5_LEATHER,Cured Leather,20.0,,,,,,,,,,
2017,T5_MOUNT_MOABIRD_FW_BRIDGEWATCH,https://render.albiononline.com/v1/item/T5_MOUNT_MOABIRD_FW_BRIDGEWATCH,Saddled Moabird ,,1876,https://render.albiononline.com/v1/item/T5_FARM_MOABIRD_FW_BRIDGEWATCH_GROWN,Tame Moabird,1.0,https://render.albiononline.com/v1/item/T5_LEATHER,Cured Leather,20.0,https://render.albiononline.com/v1/item/T1_FACTION_STEPPE_TOKEN_1,Beastheart,5.0,,,,,,,
2018,T5_MOUNT_OX,https://render.albiononline.com/v1/item/T5_MOUNT_OX,Expert's Transport Ox ,,2814,https://render.albiononline.com/v1/item/T5_FARM_OX_GROWN,Expert's Ox,1.0,https://render.albiononline.com/v1/item/T5_PLANKS,Cedar Planks,30.0,,,,,,,,,,
2019,T5_MOUNT_RAM_FW_MARTLOCK,https://render.albiononline.com/v1/item/T5_MOUNT_RAM_FW_MARTLOCK,Saddled Bighorn Ram ,,1876,https://render.albiononline.com/v1/item/T5_FARM_RAM_FW_MARTLOCK_GROWN,Tame Bighorn Ram,1.0,https://render.albiononline.com/v1/item/T5_LEATHER,Cured Leather,20.0,https://render.albiononline.com/v1/item/T1_FACTION_HIGHLAND_TOKEN_1,Rockheart,5.0,,,,,,,
2020,T5_MOUNT_SWAMPDRAGON_FW_THETFORD,https://render.albiononline.com/v1/item/T5_MOUNT_SWAMPDRAGON_FW_THETFORD,Saddled Swamp Salamander ,,1876,https://render.albiononline.com/v1/item/T5_FARM_SWAMPDRAGON_FW_THETFORD_GROWN,Tame Swamp Salamander,1.0,https://render.albiononline.com/v1/item/T5_LEATHER,Cured Leather,20.0,https://render.albiononline.com/v1/item/T1_FACTION_SWAMP_TOKEN_1,Vineheart,5.0,,,,,,,
2021,T5_MOUNTUPGRADE_HORSE_CURSE,https://render.albiononline.com/v1/item/T5_MOUNTUPGRADE_HORSE_CURSE,Necromantic Elixir ,,,,,,,,,,,,,,,,,,
2022,T5_MOUNTUPGRADE_HORSE_MORGANA,https://render.albiononline.com/v1/item/T5_MOUNTUPGRADE_HORSE_MORGANA,Morgana Mare Saddle ,,,,,,,,,,,,,,,,,,
2023,T5_OFF_BOOK,https://render.albiononline.com/v1/item/T5_OFF_BOOK,Expert's Tome of Spells ,,750,https://render.albiononline.com/v1/item/T5_CLOTH,Ornate Cloth,4.0,https://render.albiononline.com/v1/item/T5_LEATHER,Cured Leather,4.0,,,,,,,,,,
2024,T5_OFF_BOOK@1,https://render.albiononline.com/v1/item/T5_OFF_BOOK@1,Expert's Tome of Spells 1,,1313,https://render.albiononline.com/v1/item/T5_CLOTH_LEVEL1,Uncommon Ornate Cloth,4.0,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL1,Uncommon Cured Leather,4.0,,,,,,,,,,1
