Category_Name,Product,Crafting_Focus,Ingredient_1_Image,Ingredient_1_Name,Ingredient_1_Amount,Ingredient_2_Image,Ingredient_2_Name,Ingredient_2_Amount,Ingredient_3_Image,Ingredient_3_Name,Ingredient_3_Amount
https://albiononline2d.com/en/item/id/T5_SHOES_PLATE_SET2@3,Crafting Requirements (1),4021
https://albiononline2d.com/en/item/id/T6_2H_CURSEDSTAFF@3,Crafting Requirements (2),28148
https://albiononline2d.com/en/item/id/T5_SHOES_LEATHER_MORGANA@2,Crafting Requirements (2),2298
https://albiononline2d.com/en/item/id/T6_2H_CLAYMORE@2,Crafting Requirements (2),16085
https://albiononline2d.com/en/item/id/T6_2H_WARBOW@3,Crafting Requirements (1),28148
https://albiononline2d.com/en/item/id/T6_ARMOR_LEATHER_SET2,Crafting Requirements (1),2626
https://albiononline2d.com/en/item/id/T5_SHOES_LEATHER_MORGANA@3,Crafting Requirements (2),4021
https://albiononline2d.com/en/item/id/T6_2H_FIRESTAFF@4,Crafting Requirements (2),49260
https://albiononline2d.com/en/item/id/T5_SHOES_PLATE_SET2@4,Crafting Requirements (1),7037
https://albiononline2d.com/en/item/id/T6_2H_KNUCKLES_SET2,Crafting Requirements (2),5252
https://albiononline2d.com/en/item/id/T6_ARMOR_LEATHER_SET2@1,Crafting Requirements (1),4596
https://albiononline2d.com/en/item/id/T6_2H_CLAYMORE@3,Crafting Requirements (2),28148
https://albiononline2d.com/en/item/id/T6_2H_FIRESTAFF_HELL,Crafting Requirements (3),5252
https://albiononline2d.com/en/item/id/T6_2H_NATURESTAFF_HELL@4,Crafting Requirements (3),49260
https://albiononline2d.com/en/item/id/T6_2H_WARBOW@4,Crafting Requirements (1),49260
https://albiononline2d.com/en/item/id/T6_ARMOR_LEATHER_SET2@2,Crafting Requirements (1),8042
https://albiononline2d.com/en/item/id/T5_MAIN_CURSEDSTAFF@4,Crafting Requirements (2),21111
https://albiononline2d.com/en/item/id/T6_2H_KNUCKLES_SET2@1,Crafting Requirements (2),9191
https://albiononline2d.com/en/item/id/T5_HEAD_CLOTH_SET2,Crafting Requirements (1),750
https://albiononline2d.com/en/item/id/T6_2H_HAMMER_UNDEAD@3,Crafting Requirements (3),28148
https://albiononline2d.com/en/item/id/T6_2H_CLAYMORE@4,Crafting Requirements (2),49260
https://albiononline2d.com/en/item/id/T6_2H_CURSEDSTAFF@4,Crafting Requirements (2),49260
https://albiononline2d.com/en/item/id/T6_ARTEFACT_2H_HARPOON_HELL,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T5_SHOES_PLATE_SET3,Crafting Requirements (1),750
https://albiononline2d.com/en/item/id/T6_ARMOR_LEATHER_SET2@3,Crafting Requirements (1),14074
https://albiononline2d.com/en/item/id/T6_2H_FIRESTAFF_HELL@1,Crafting Requirements (3),9191
https://albiononline2d.com/en/item/id/T6_2H_KNUCKLES_SET2@2,Crafting Requirements (2),16085
https://albiononline2d.com/en/item/id/T5_SHOES_PLATE_SET3@1,Crafting Requirements (1),1313
https://albiononline2d.com/en/item/id/T6_ARMOR_LEATHER_SET2@4,Crafting Requirements (1),24630
https://albiononline2d.com/en/item/id/T6_2H_CLEAVER_HELL,Crafting Requirements (3),5252
https://albiononline2d.com/en/item/id/T6_2H_WILDSTAFF,Crafting Requirements (2),5252
https://albiononline2d.com/en/item/id/T6_2H_KNUCKLES_SET2@3,Crafting Requirements (2),28148
https://albiononline2d.com/en/item/id/T6_2H_FIRESTAFF_HELL@2,Crafting Requirements (3),16085
https://albiononline2d.com/en/item/id/T6_ARTEFACT_2H_HOLYSTAFF_HELL,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T5_SHOES_PLATE_SET3@2,Crafting Requirements (1),2298
https://albiononline2d.com/en/item/id/T6_2H_POLEHAMMER,Crafting Requirements (2),5252
https://albiononline2d.com/en/item/id/T6_ARMOR_LEATHER_SET3,Crafting Requirements (1),2626
https://albiononline2d.com/en/item/id/T5_MAIN_CURSEDSTAFF_UNDEAD,Crafting Requirements (3),2251
https://albiononline2d.com/en/item/id/T6_2H_KNUCKLES_SET2@4,Crafting Requirements (2),49260
https://albiononline2d.com/en/item/id/T5_HEAD_CLOTH_SET2@1,Crafting Requirements (1),1313
https://albiononline2d.com/en/item/id/T6_2H_DAGGERPAIR,Crafting Requirements (2),5252
https://albiononline2d.com/en/item/id/T5_SHOES_PLATE_SET3@3,Crafting Requirements (1),4021
https://albiononline2d.com/en/item/id/T6_2H_FIRESTAFF_HELL@3,Crafting Requirements (3),28148
https://albiononline2d.com/en/item/id/T6_ARTEFACT_2H_HOLYSTAFF_UNDEAD,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T6_2H_CLEAVER_HELL@1,Crafting Requirements (3),9191
https://albiononline2d.com/en/item/id/T6_2H_HAMMER_UNDEAD@4,Crafting Requirements (3),49260
https://albiononline2d.com/en/item/id/T6_2H_WILDSTAFF@1,Crafting Requirements (2),9191
https://albiononline2d.com/en/item/id/T6_ARMOR_LEATHER_SET3@1,Crafting Requirements (1),4596
https://albiononline2d.com/en/item/id/T6_2H_KNUCKLES_SET3@1,Crafting Requirements (2),9191
https://albiononline2d.com/en/item/id/T6_2H_FIRESTAFF_HELL@4,Crafting Requirements (3),49260
https://albiononline2d.com/en/item/id/T6_2H_CLEAVER_HELL@2,Crafting Requirements (3),16085
https://albiononline2d.com/en/item/id/T6_ARMOR_LEATHER_SET3@2,Crafting Requirements (1),8042
https://albiononline2d.com/en/item/id/T6_ARTEFACT_2H_ICECRYSTAL_UNDEAD,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T6_2H_POLEHAMMER@1,Crafting Requirements (2),9191
https://albiononline2d.com/en/item/id/T6_2H_WILDSTAFF@2,Crafting Requirements (2),16085
https://albiononline2d.com/en/item/id/T6_2H_HARPOON_HELL,Crafting Requirements (3),5252
﻿https://albiononline2d.com/en/item/id/T5_SHOES_PLATE_SET3@4,Crafting Requirements (1),7037
https://albiononline2d.com/en/item/id/T6_2H_DAGGERPAIR@1,Crafting Requirements (2),9191
https://albiononline2d.com/en/item/id/T5_HEAD_CLOTH_SET2@2,Crafting Requirements (1),2298
https://albiononline2d.com/en/item/id/T6_2H_KNUCKLES_SET3@2,Crafting Requirements (2),16085
https://albiononline2d.com/en/item/id/T6_2H_FLAIL,Crafting Requirements (2),5252
https://albiononline2d.com/en/item/id/T6_ARMOR_LEATHER_SET3@3,Crafting Requirements (1),14074
https://albiononline2d.com/en/item/id/T6_ARTEFACT_2H_ICEGAUNTLETS_HELL,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T5_MAIN_CURSEDSTAFF_UNDEAD@1,Crafting Requirements (3),3939
https://albiononline2d.com/en/item/id/T6_2H_CLEAVER_HELL@3,Crafting Requirements (3),28148
https://albiononline2d.com/en/item/id/T5_SHOES_PLATE_UNDEAD,Crafting Requirements (2),750
https://albiononline2d.com/en/item/id/T6_2H_CLEAVER_HELL@4,Crafting Requirements (3),49260
https://albiononline2d.com/en/item/id/T6_2H_HARPOON_HELL@1,Crafting Requirements (3),9191
https://albiononline2d.com/en/item/id/T6_2H_WILDSTAFF@3,Crafting Requirements (2),28148
https://albiononline2d.com/en/item/id/T6_2H_KNUCKLES_SET3@3,Crafting Requirements (2),28148
https://albiononline2d.com/en/item/id/T6_ARMOR_LEATHER_SET3@4,Crafting Requirements (1),24630
https://albiononline2d.com/en/item/id/T5_SHOES_PLATE_UNDEAD@1,Crafting Requirements (2),1313
https://albiononline2d.com/en/item/id/T6_ARTEFACT_2H_INFERNOSTAFF_MORGANA,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T6_ARMOR_PLATE_HELL,Crafting Requirements (2),2626
https://albiononline2d.com/en/item/id/T6_2H_HARPOON_HELL@2,Crafting Requirements (3),16085
https://albiononline2d.com/en/item/id/T6_2H_KNUCKLES_SET3@4,Crafting Requirements (2),49260
https://albiononline2d.com/en/item/id/T6_2H_FLAIL@1,Crafting Requirements (2),9191
https://albiononline2d.com/en/item/id/T6_2H_WILDSTAFF@4,Crafting Requirements (2),49260
https://albiononline2d.com/en/item/id/T5_HEAD_CLOTH_SET2@3,Crafting Requirements (1),4021
https://albiononline2d.com/en/item/id/T6_2H_DAGGERPAIR@2,Crafting Requirements (2),16085
https://albiononline2d.com/en/item/id/T6_ARTEFACT_2H_IRONGAUNTLETS_HELL,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T6_ARMOR_PLATE_HELL@1,Crafting Requirements (2),4596
https://albiononline2d.com/en/item/id/T6_2H_LONGBOW,Crafting Requirements (1),5252
https://albiononline2d.com/en/item/id/T6_2H_HARPOON_HELL@3,Crafting Requirements (3),28148
https://albiononline2d.com/en/item/id/T5_HEAD_CLOTH_SET2@4,Crafting Requirements (1),7037
https://albiononline2d.com/en/item/id/T5_SHOES_PLATE_UNDEAD@2,Crafting Requirements (2),2298
https://albiononline2d.com/en/item/id/T6_2H_FLAIL@2,Crafting Requirements (2),16085
https://albiononline2d.com/en/item/id/T6_ARMOR_CLOTH_HELL,Crafting Requirements (2),2626
https://albiononline2d.com/en/item/id/T6_ARMOR_PLATE_HELL@2,Crafting Requirements (2),8042
https://albiononline2d.com/en/item/id/T6_ARTEFACT_OFF_CENSER_AVALON,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T6_ARTEFACT_2H_MACE_MORGANA,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T6_2H_LONGBOW@1,Crafting Requirements (1),9191
https://albiononline2d.com/en/item/id/T5_MAIN_CURSEDSTAFF_UNDEAD@2,Crafting Requirements (3),6893
https://albiononline2d.com/en/item/id/T6_2H_FLAIL@3,Crafting Requirements (2),28148
https://albiononline2d.com/en/item/id/T6_ARMOR_PLATE_HELL@3,Crafting Requirements (2),14074
https://albiononline2d.com/en/item/id/T6_2H_DAGGERPAIR@3,Crafting Requirements (2),28148
https://albiononline2d.com/en/item/id/T5_SHOES_PLATE_UNDEAD@3,Crafting Requirements (2),4021
https://albiononline2d.com/en/item/id/T6_2H_LONGBOW@2,Crafting Requirements (1),16085
https://albiononline2d.com/en/item/id/T6_ARMOR_CLOTH_HELL@1,Crafting Requirements (2),4596
https://albiononline2d.com/en/item/id/T6_2H_POLEHAMMER@2,Crafting Requirements (2),16085
https://albiononline2d.com/en/item/id/T6_2H_HARPOON_HELL@4,Crafting Requirements (3),49260
https://albiononline2d.com/en/item/id/T6_2H_LONGBOW@3,Crafting Requirements (1),28148
https://albiononline2d.com/en/item/id/T6_ARMOR_CLOTH_HELL@2,Crafting Requirements (2),8042
https://albiononline2d.com/en/item/id/T6_2H_FLAIL@4,Crafting Requirements (2),49260
https://albiononline2d.com/en/item/id/T5_MAIN_CURSEDSTAFF_UNDEAD@3,Crafting Requirements (3),12064
https://albiononline2d.com/en/item/id/T6_ARTEFACT_OFF_DEMONSKULL_HELL,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T6_ARTEFACT_2H_NATURESTAFF_HELL,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T6_ARMOR_PLATE_HELL@4,Crafting Requirements (2),24630
https://albiononline2d.com/en/item/id/T6_2H_DAGGERPAIR@4,Crafting Requirements (2),49260
https://albiononline2d.com/en/item/id/T6_2H_LONGBOW@4,Crafting Requirements (1),49260
https://albiononline2d.com/en/item/id/T6_ARMOR_CLOTH_HELL@3,Crafting Requirements (2),14074
https://albiononline2d.com/en/item/id/T6_CAPEITEM_FW_LYMHURST@2,Crafting Requirements (3),0
https://albiononline2d.com/en/item/id/T5_MAIN_CURSEDSTAFF_UNDEAD@4,Crafting Requirements (3),21111
https://albiononline2d.com/en/item/id/T6_2H_FROSTSTAFF,Crafting Requirements (2),5252
https://albiononline2d.com/en/item/id/T6_2H_HOLYSTAFF,Crafting Requirements (2),5252
https://albiononline2d.com/en/item/id/T6_ARMOR_PLATE_SET2,Crafting Requirements (1),2626
https://albiononline2d.com/en/item/id/T6_2H_LONGBOW_UNDEAD,Crafting Requirements (2),5252
https://albiononline2d.com/en/item/id/T6_ARMOR_CLOTH_HELL@4,Crafting Requirements (2),24630
https://albiononline2d.com/en/item/id/T6_HEAD_CLOTH_SET1@3,Crafting Requirements (1),7037
https://albiononline2d.com/en/item/id/T6_2H_POLEHAMMER@3,Crafting Requirements (2),28148
https://albiononline2d.com/en/item/id/T6_2H_LONGBOW_UNDEAD@1,Crafting Requirements (2),9191
https://albiononline2d.com/en/item/id/T6_2H_FROSTSTAFF@1,Crafting Requirements (2),9191
https://albiononline2d.com/en/item/id/T6_2H_DEMONICSTAFF,Crafting Requirements (2),5252
https://albiononline2d.com/en/item/id/T6_ARTEFACT_OFF_HORN_KEEPER,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T6_ARMOR_PLATE_SET2@1,Crafting Requirements (1),4596
https://albiononline2d.com/en/item/id/T6_2H_LONGBOW_UNDEAD@3,Crafting Requirements (2),28148
https://albiononline2d.com/en/item/id/T6_2H_FROSTSTAFF@2,Crafting Requirements (2),16085
https://albiononline2d.com/en/item/id/T6_ARTEFACT_2H_NATURESTAFF_KEEPER,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T6_2H_HOLYSTAFF@1,Crafting Requirements (2),9191
https://albiononline2d.com/en/item/id/T6_CAPEITEM_FW_LYMHURST@3,Crafting Requirements (3),0
https://albiononline2d.com/en/item/id/T6_ARMOR_CLOTH_KEEPER,Crafting Requirements (2),2626
https://albiononline2d.com/en/item/id/T6_HEAD_PLATE_SET1@3,Crafting Requirements (1),7037
https://albiononline2d.com/en/item/id/T6_2H_FROSTSTAFF@3,Crafting Requirements (2),28148
https://albiononline2d.com/en/item/id/T6_HEAD_CLOTH_SET1@4,Crafting Requirements (1),12315
https://albiononline2d.com/en/item/id/T6_2H_DEMONICSTAFF@1,Crafting Requirements (2),9191
https://albiononline2d.com/en/item/id/T6_ARMOR_PLATE_SET2@2,Crafting Requirements (1),8042
https://albiononline2d.com/en/item/id/T6_2H_FROSTSTAFF@4,Crafting Requirements (2),49260
https://albiononline2d.com/en/item/id/T6_2H_HOLYSTAFF@2,Crafting Requirements (2),16085
https://albiononline2d.com/en/item/id/T6_2H_LONGBOW_UNDEAD@4,Crafting Requirements (2),
https://albiononline2d.com/en/item/id/T6_HEAD_PLATE_SET1@4,Crafting Requirements (1),12315
https://albiononline2d.com/en/item/id/T6_2H_GLACIALSTAFF@3,Crafting Requirements (2),28148
https://albiononline2d.com/en/item/id/T6_ARMOR_CLOTH_KEEPER@1,Crafting Requirements (2),4596
https://albiononline2d.com/en/item/id/T6_ARTEFACT_OFF_JESTERCANE_HELL,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T6_ARMOR_PLATE_SET2@3,Crafting Requirements (1),14074
https://albiononline2d.com/en/item/id/T6_HEAD_PLATE_SET2,Crafting Requirements (1),1313
https://albiononline2d.com/en/item/id/T6_ARTEFACT_2H_RAM_KEEPER,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T6_2H_GLACIALSTAFF@4,Crafting Requirements (2),49260
https://albiononline2d.com/en/item/id/T6_2H_MACE,Crafting Requirements (2),5252
https://albiononline2d.com/en/item/id/T6_CAPEITEM_FW_LYMHURST@4,Crafting Requirements (3),0
https://albiononline2d.com/en/item/id/T6_2H_DEMONICSTAFF@2,Crafting Requirements (2),16085
https://albiononline2d.com/en/item/id/T6_2H_HOLYSTAFF@3,Crafting Requirements (2),28148
https://albiononline2d.com/en/item/id/T6_HEAD_CLOTH_SET2,Crafting Requirements (1),1313
https://albiononline2d.com/en/item/id/T6_2H_GLAIVE,Crafting Requirements (2),5252
https://albiononline2d.com/en/item/id/T6_ARMOR_PLATE_SET2@4,Crafting Requirements (1),24630
https://albiononline2d.com/en/item/id/T6_HEAD_PLATE_SET2@1,Crafting Requirements (1),2298
https://albiononline2d.com/en/item/id/T6_ARMOR_CLOTH_KEEPER@2,Crafting Requirements (2),8042
https://albiononline2d.com/en/item/id/T6_2H_HOLYSTAFF@4,Crafting Requirements (2),49260
https://albiononline2d.com/en/item/id/T6_2H_MACE@1,Crafting Requirements (2),9191
https://albiononline2d.com/en/item/id/T6_HEAD_PLATE_SET2@2,Crafting Requirements (1),4021
https://albiononline2d.com/en/item/id/T6_2H_GLAIVE@1,Crafting Requirements (2),9191
https://albiononline2d.com/en/item/id/T6_ARTEFACT_OFF_LAMP_UNDEAD,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T6_2H_DEMONICSTAFF@3,Crafting Requirements (2),28148
https://albiononline2d.com/en/item/id/T6_ARMOR_CLOTH_KEEPER@3,Crafting Requirements (2),14074
https://albiononline2d.com/en/item/id/T6_ARMOR_PLATE_SET3,Crafting Requirements (1),2626
https://albiononline2d.com/en/item/id/T6_2H_POLEHAMMER@4,Crafting Requirements (2),49260
https://albiononline2d.com/en/item/id/T6_CAPEITEM_FW_MARTLOCK,Crafting Requirements (3),0
https://albiononline2d.com/en/item/id/T6_2H_GLAIVE@2,Crafting Requirements (2),16085
https://albiononline2d.com/en/item/id/T6_ARTEFACT_2H_ROCKSTAFF_KEEPER,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T6_HEAD_CLOTH_SET2@1,Crafting Requirements (1),2298
https://albiononline2d.com/en/item/id/T6_2H_HOLYSTAFF_HELL,Crafting Requirements (3),5252
https://albiononline2d.com/en/item/id/T6_2H_MACE@2,Crafting Requirements (2),16085
https://albiononline2d.com/en/item/id/T6_HEAD_PLATE_SET2@3,Crafting Requirements (1),7037
https://albiononline2d.com/en/item/id/T6_ARMOR_CLOTH_KEEPER@4,Crafting Requirements (2),24630
https://albiononline2d.com/en/item/id/T6_2H_GLAIVE@3,Crafting Requirements (2),28148
https://albiononline2d.com/en/item/id/T6_ARMOR_PLATE_SET3@1,Crafting Requirements (1),4596
https://albiononline2d.com/en/item/id/T6_2H_DEMONICSTAFF@4,Crafting Requirements (2),49260
https://albiononline2d.com/en/item/id/T6_2H_GLAIVE@4,Crafting Requirements (2),49260
https://albiononline2d.com/en/item/id/T6_2H_HOLYSTAFF_HELL@1,Crafting Requirements (3),9191
https://albiononline2d.com/en/item/id/T6_ARMOR_CLOTH_SET1@1,Crafting Requirements (1),4596
https://albiononline2d.com/en/item/id/T6_ARTEFACT_OFF_ORB_MORGANA,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T6_ARMOR_PLATE_SET3@2,Crafting Requirements (1),8042
https://albiononline2d.com/en/item/id/T6_2H_HALBERD,Crafting Requirements (2),5252
https://albiononline2d.com/en/item/id/T6_HEAD_PLATE_SET2@4,Crafting Requirements (1),12315
https://albiononline2d.com/en/item/id/T6_ARMOR_CLOTH_SET1@2,Crafting Requirements (1),8042
https://albiononline2d.com/en/item/id/T6_CAPEITEM_FW_MARTLOCK@1,Crafting Requirements (3),0
https://albiononline2d.com/en/item/id/T6_HEAD_CLOTH_SET2@2,Crafting Requirements (1),4021
https://albiononline2d.com/en/item/id/T6_2H_HALBERD@1,Crafting Requirements (2),9191
https://albiononline2d.com/en/item/id/T6_2H_HOLYSTAFF_HELL@2,Crafting Requirements (3),16085
https://albiononline2d.com/en/item/id/T6_ARTEFACT_2H_SCYTHE_HELL,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T6_ARTEFACT_OFF_SHIELD_AVALON,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T6_2H_HALBERD@2,Crafting Requirements (2),16085
https://albiononline2d.com/en/item/id/T6_2H_DIVINESTAFF,Crafting Requirements (2),5252
https://albiononline2d.com/en/item/id/T6_2H_MACE@3,Crafting Requirements (2),28148
https://albiononline2d.com/en/item/id/T6_ARMOR_PLATE_SET3@3,Crafting Requirements (1),14074
https://albiononline2d.com/en/item/id/T6_ARMOR_CLOTH_SET1@3,Crafting Requirements (1),14074
https://albiononline2d.com/en/item/id/T6_2H_HOLYSTAFF_HELL@3,Crafting Requirements (3),28148
https://albiononline2d.com/en/item/id/T6_HEAD_PLATE_SET3,Crafting Requirements (1),1313
https://albiononline2d.com/en/item/id/T6_ARMOR_PLATE_SET3@4,Crafting Requirements (1),24630
https://albiononline2d.com/en/item/id/T6_HEAD_CLOTH_SET2@3,Crafting Requirements (1),7037
https://albiononline2d.com/en/item/id/T6_CAPEITEM_FW_MARTLOCK@2,Crafting Requirements (3),0
https://albiononline2d.com/en/item/id/T6_ARMOR_CLOTH_SET1@4,Crafting Requirements (1),24630
https://albiononline2d.com/en/item/id/T6_ARTEFACT_OFF_SHIELD_HELL,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T6_2H_DIVINESTAFF@1,Crafting Requirements (2),9191
https://albiononline2d.com/en/item/id/T6_ARTEFACT_2H_SKULLORB_HELL,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T6_2H_HOLYSTAFF_HELL@4,Crafting Requirements (3),49260
https://albiononline2d.com/en/item/id/T6_ARMOR_PLATE_UNDEAD,Crafting Requirements (2),2626
https://albiononline2d.com/en/item/id/T6_2H_MACE@4,Crafting Requirements (2),49260
https://albiononline2d.com/en/item/id/T6_HEAD_PLATE_SET3@2,Crafting Requirements (1),4021
https://albiononline2d.com/en/item/id/T6_ARTEFACT_OFF_SPIKEDSHIELD_MORGANA,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T6_HEAD_CLOTH_SET2@4,Crafting Requirements (1),12315
https://albiononline2d.com/en/item/id/T6_2H_ICEGAUNTLETS_HELL,Crafting Requirements (3),5252
https://albiononline2d.com/en/item/id/T6_ARMOR_CLOTH_SET2,Crafting Requirements (1),2626
https://albiononline2d.com/en/item/id/T6_2H_DIVINESTAFF@2,Crafting Requirements (2),16085
https://albiononline2d.com/en/item/id/T6_ARMOR_PLATE_UNDEAD@1,Crafting Requirements (2),4596
https://albiononline2d.com/en/item/id/T6_CAPEITEM_FW_MARTLOCK@3,Crafting Requirements (3),0
https://albiononline2d.com/en/item/id/T6_ARTEFACT_2H_TRIDENT_UNDEAD,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T6_MAIN_CURSEDSTAFF_UNDEAD@1,Crafting Requirements (3),6893
https://albiononline2d.com/en/item/id/T6_2H_ICEGAUNTLETS_HELL@1,Crafting Requirements (3),9191
https://albiononline2d.com/en/item/id/T6_2H_QUARTERSTAFF,Crafting Requirements (2),5252
https://albiononline2d.com/en/item/id/T6_HEAD_PLATE_SET3@3,Crafting Requirements (1),7037
https://albiononline2d.com/en/item/id/T6_ARTEFACT_OFF_TALISMAN_AVALON,Crafting Requirements (1),
