,Category_Name,Category_Images,Product,Crafting_Focus,Ingredient_1_Image,Ingredient_1_Name,Ingredient_1_Amount,Ingredient_2_Image,Ingredient_2_Name,Ingredient_2_Amount,Ingredient_3_Image,Ingredient_3_Name,Ingredient_3_Amount,Ingredient_4_Image,Ingredient_4_Name,Ingredient_4_Amount,Ingredient_5_Image,Ingredient_5_Name,Ingredient_5_Amount
2229,T5_SHOES_PLATE_HELL@4,https://render.albiononline.com/v1/item/T5_SHOES_PLATE_HELL@4,Expert's Demon Boots (T5),,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL4,Pristine Titanium Steel Bar,8,https://render.albiononline.com/v1/item/T5_ARTEFACT_SHOES_PLATE_HELL,Expert's Demonic Filling,1,,,,,,,,,
2230,T5_SHOES_PLATE_SET1,https://render.albiononline.com/v1/item/T5_SHOES_PLATE_SET1,Expert's Soldier Boots (T5),,https://render.albiononline.com/v1/item/T5_METALBAR,Titanium Steel Bar,8,,,,,,,,,,,,
2232,T5_SHOES_PLATE_SET1@1,https://render.albiononline.com/v1/item/T5_SHOES_PLATE_SET1@1,Expert's Soldier Boots (T5),,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL1,Uncommon Titanium Steel Bar,8,,,,,,,,,,,,
2234,T5_SHOES_PLATE_SET1@2,https://render.albiononline.com/v1/item/T5_SHOES_PLATE_SET1@2,Expert's Soldier Boots (T5),,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL2,Rare Titanium Steel Bar,8,,,,,,,,,,,,
2236,T5_SHOES_PLATE_SET1@3,https://render.albiononline.com/v1/item/T5_SHOES_PLATE_SET1@3,Expert's Soldier Boots (T5),,,,,,,,,,,,,,,,
2238,T5_SHOES_PLATE_SET1@4,https://render.albiononline.com/v1/item/T5_SHOES_PLATE_SET1@4,Expert's Soldier Boots (T5),,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL4,Pristine Titanium Steel Bar,8,,,,,,,,,,,,
2240,T5_SHOES_PLATE_SET2,https://render.albiononline.com/v1/item/T5_SHOES_PLATE_SET2,Expert's Knight Boots (T5),,https://render.albiononline.com/v1/item/T5_METALBAR,Titanium Steel Bar,8,,,,,,,,,,,,
2241,T5_SHOES_PLATE_SET2@1,https://render.albiononline.com/v1/item/T5_SHOES_PLATE_SET2@1,Expert's Knight Boots (T5),,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL1,Uncommon Titanium Steel Bar,8,,,,,,,,,,,,
2243,T5_SHOES_PLATE_SET2@2,https://render.albiononline.com/v1/item/T5_SHOES_PLATE_SET2@2,Expert's Knight Boots (T5),,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL2,Rare Titanium Steel Bar,8,,,,,,,,,,,,
2244,T5_SHOES_PLATE_SET2@3,https://render.albiononline.com/v1/item/T5_SHOES_PLATE_SET2@3,Expert's Knight Boots (T5),,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL3,Exceptional Titanium Steel Bar,8,,,,,,,,,,,,
2245,T5_SHOES_PLATE_SET2@4,https://render.albiononline.com/v1/item/T5_SHOES_PLATE_SET2@4,Expert's Knight Boots (T5),,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL4,Pristine Titanium Steel Bar,8,,,,,,,,,,,,
2247,T5_SHOES_PLATE_SET3,https://render.albiononline.com/v1/item/T5_SHOES_PLATE_SET3,Expert's Guardian Boots (T5),,https://render.albiononline.com/v1/item/T5_METALBAR,Titanium Steel Bar,8,,,,,,,,,,,,
2248,T5_SHOES_PLATE_SET3@1,https://render.albiononline.com/v1/item/T5_SHOES_PLATE_SET3@1,Expert's Guardian Boots (T5),,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL1,Uncommon Titanium Steel Bar,8,,,,,,,,,,,,
2249,T5_SHOES_PLATE_SET3@2,https://render.albiononline.com/v1/item/T5_SHOES_PLATE_SET3@2,Expert's Guardian Boots (T5),,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL2,Rare Titanium Steel Bar,8,,,,,,,,,,,,
2250,T5_SHOES_PLATE_SET3@3,https://render.albiononline.com/v1/item/T5_SHOES_PLATE_SET3@3,Expert's Guardian Boots (T5),,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL3,Exceptional Titanium Steel Bar,8,,,,,,,,,,,,
2252,T5_SHOES_PLATE_SET3@4,https://render.albiononline.com/v1/item/T5_SHOES_PLATE_SET3@4,Expert's Guardian Boots (T5),,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL4,Pristine Titanium Steel Bar,8,,,,,,,,,,,,
2253,T5_SHOES_PLATE_UNDEAD,https://render.albiononline.com/v1/item/T5_SHOES_PLATE_UNDEAD,Expert's Graveguard Boots (T5),,https://render.albiononline.com/v1/item/T5_METALBAR,Titanium Steel Bar,8,https://render.albiononline.com/v1/item/T5_ARTEFACT_SHOES_PLATE_UNDEAD,Expert's Ancient Bindings,1,,,,,,,,,
2255,T5_SHOES_PLATE_UNDEAD@1,https://render.albiononline.com/v1/item/T5_SHOES_PLATE_UNDEAD@1,Expert's Graveguard Boots (T5),,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL1,Uncommon Titanium Steel Bar,8,https://render.albiononline.com/v1/item/T5_ARTEFACT_SHOES_PLATE_UNDEAD,Expert's Ancient Bindings,1,,,,,,,,,
2257,T5_SHOES_PLATE_UNDEAD@2,https://render.albiononline.com/v1/item/T5_SHOES_PLATE_UNDEAD@2,Expert's Graveguard Boots (T5),,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL2,Rare Titanium Steel Bar,8,https://render.albiononline.com/v1/item/T5_ARTEFACT_SHOES_PLATE_UNDEAD,Expert's Ancient Bindings,1,,,,,,,,,
2259,T5_SHOES_PLATE_UNDEAD@3,https://render.albiononline.com/v1/item/T5_SHOES_PLATE_UNDEAD@3,Expert's Graveguard Boots (T5),,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL3,Exceptional Titanium Steel Bar,8,https://render.albiononline.com/v1/item/T5_ARTEFACT_SHOES_PLATE_UNDEAD,Expert's Ancient Bindings,1,,,,,,,,,
2260,T5_SHOES_PLATE_UNDEAD@4,https://render.albiononline.com/v1/item/T5_SHOES_PLATE_UNDEAD@4,Expert's Graveguard Boots (T5),,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL4,Pristine Titanium Steel Bar,8,https://render.albiononline.com/v1/item/T5_ARTEFACT_SHOES_PLATE_UNDEAD,Expert's Ancient Bindings,1,,,,,,,,,
2261,T5_SOUL,https://render.albiononline.com/v1/item/T5_SOUL,Expert's Soul (T5),,https://render.albiononline.com/v1/item/T4_SOUL,Adept's Soul,5,,,,,,,,,,,,
2262,T5_STONEBLOCK,https://render.albiononline.com/v1/item/T5_STONEBLOCK,Granite Block (T5),1,https://render.albiononline.com/v1/item/T5_ROCK,Granite,3,https://render.albiononline.com/v1/item/T4_STONEBLOCK,Travertine Block,1,,,,,,,,,
2263,T5_TEASEL,https://render.albiononline.com/v1/item/T5_TEASEL,,,,,,,,,,,,,,,,,
2264,T5_WOOD,https://render.albiononline.com/v1/item/T5_WOOD,Cedar Logs (T5),,https://render.albiononline.com/v1/item/T4_WOOD,Pine Logs,1,,,,,,,,,,,,
2265,T5_WOOD_LEVEL1,https://render.albiononline.com/v1/item/T5_WOOD_LEVEL1,Uncommon Cedar Logs (T5),,https://render.albiononline.com/v1/item/T4_WOOD_LEVEL1,Uncommon Pine Logs,1,,,,,,,,,,,,
2266,T5_WOOD_LEVEL2,https://render.albiononline.com/v1/item/T5_WOOD_LEVEL2,Rare Cedar Logs (T5),,https://render.albiononline.com/v1/item/T4_WOOD_LEVEL2,Rare Pine Logs,1,,,,,,,,,,,,
2267,T5_WOOD_LEVEL3,https://render.albiononline.com/v1/item/T5_WOOD_LEVEL3,Exceptional Cedar Logs (T5),,https://render.albiononline.com/v1/item/T4_WOOD_LEVEL3,Exceptional Pine Logs,1,,,,,,,,,,,,
2268,T5_WOOD_LEVEL4,https://render.albiononline.com/v1/item/T5_WOOD_LEVEL4,Pristine Cedar Logs (T5),,https://render.albiononline.com/v1/item/T4_WOOD_LEVEL4,Pristine Pine Logs,1,,,,,,,,,,,,
2269,T6_2H_ARCANESTAFF,https://render.albiononline.com/v1/item/T6_2H_ARCANESTAFF,Expert's Great Arcane Staff (T5),,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL4,Pristine Cedar Planks,20,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL4,Pristine Titanium Steel Bar,12,,,,,,,,,
2270,T6_2H_ARCANESTAFF@1,https://render.albiononline.com/v1/item/T6_2H_ARCANESTAFF@1,,,,,,,Uncommon Runite Steel Bar,12,,,,,,,,,
2271,T6_2H_ARCANESTAFF@2,https://render.albiononline.com/v1/item/T6_2H_ARCANESTAFF@2,Master's Great Arcane Staff (T6),,https://render.albiononline.com/v1/item/T6_PLANKS_LEVEL2,Rare Bloodoak Planks,20,https://render.albiononline.com/v1/item/T6_METALBAR_LEVEL2,Rare Runite Steel Bar,12,,,,,,,,,
2272,T6_2H_ARCANESTAFF@3,https://render.albiononline.com/v1/item/T6_2H_ARCANESTAFF@3,Master's Great Arcane Staff (T6),,https://render.albiononline.com/v1/item/T6_PLANKS_LEVEL3,Exceptional Bloodoak Planks,20,https://render.albiononline.com/v1/item/T6_METALBAR_LEVEL3,Exceptional Runite Steel Bar,12,,,,,,,,,
2273,T6_2H_ARCANESTAFF@4,https://render.albiononline.com/v1/item/T6_2H_ARCANESTAFF@4,Master's Great Arcane Staff (T6),,https://render.albiononline.com/v1/item/T6_PLANKS_LEVEL4,Pristine Bloodoak Planks,20,https://render.albiononline.com/v1/item/T6_METALBAR_LEVEL4,Pristine Runite Steel Bar,12,,,,,,,,,
2274,T6_2H_ARCANESTAFF_HELL,https://render.albiononline.com/v1/item/T6_2H_ARCANESTAFF_HELL,Master's Occult Staff (T6),,https://render.albiononline.com/v1/item/T6_PLANKS,Bloodoak Planks,20,https://render.albiononline.com/v1/item/T6_METALBAR,Runite Steel Bar,12,https://render.albiononline.com/v1/item/T6_ARTEFACT_2H_ARCANESTAFF_HELL,Master's Occult Orb,1,,,,,,
2275,T6_2H_ARCANESTAFF_HELL@1,https://render.albiononline.com/v1/item/T6_2H_ARCANESTAFF_HELL@1,Master's Occult Staff (T6),,https://render.albiononline.com/v1/item/T6_PLANKS_LEVEL1,Uncommon Bloodoak Planks,20,https://render.albiononline.com/v1/item/T6_METALBAR_LEVEL1,Uncommon Runite Steel Bar,12,https://render.albiononline.com/v1/item/T6_ARTEFACT_2H_ARCANESTAFF_HELL,Master's Occult Orb,1,,,,,,
2276,T6_2H_ARCANESTAFF_HELL@2,https://render.albiononline.com/v1/item/T6_2H_ARCANESTAFF_HELL@2,Master's Occult Staff (T6),,https://render.albiononline.com/v1/item/T6_PLANKS_LEVEL2,Rare Bloodoak Planks,20,https://render.albiononline.com/v1/item/T6_METALBAR_LEVEL2,Rare Runite Steel Bar,12,https://render.albiononline.com/v1/item/T6_ARTEFACT_2H_ARCANESTAFF_HELL,Master's Occult Orb,1,,,,,,
2277,T6_2H_ARCANESTAFF_HELL@3,https://render.albiononline.com/v1/item/T6_2H_ARCANESTAFF_HELL@3,Master's Occult Staff (T6),,https://render.albiononline.com/v1/item/T6_PLANKS_LEVEL2,Rare Bloodoak Planks,20,https://render.albiononline.com/v1/item/T6_METALBAR_LEVEL2,Rare Runite Steel Bar,12,https://render.albiononline.com/v1/item/T6_ARTEFACT_2H_ARCANESTAFF_HELL,Master's Occult Orb,1,,,,,,
2278,T6_2H_ARCANESTAFF_HELL@4,https://render.albiononline.com/v1/item/T6_2H_ARCANESTAFF_HELL@4,Master's Occult Staff (T6),,https://render.albiononline.com/v1/item/T6_PLANKS_LEVEL4,Pristine Bloodoak Planks,20,https://render.albiononline.com/v1/item/T6_METALBAR_LEVEL4,Pristine Runite Steel Bar,12,https://render.albiononline.com/v1/item/T6_ARTEFACT_2H_ARCANESTAFF_HELL,Master's Occult Orb,1,,,,,,
2279,T6_2H_AXE,https://render.albiononline.com/v1/item/T6_2H_AXE,Master's Greataxe (T6),,https://render.albiononline.com/v1/item/T6_PLANKS,Bloodoak Planks,12,https://render.albiononline.com/v1/item/T6_METALBAR,Runite Steel Bar,20,,,,,,,,,
2280,T6_2H_AXE@1,https://render.albiononline.com/v1/item/T6_2H_AXE@1,Master's Greataxe (T6),,https://render.albiononline.com/v1/item/T6_PLANKS,Bloodoak Planks,12,https://render.albiononline.com/v1/item/T6_METALBAR,Runite Steel Bar,20,,,,,,,,,
2281,T6_2H_AXE@2,https://render.albiononline.com/v1/item/T6_2H_AXE@2,Master's Greataxe (T6),,,,,,,,,,,,,,,,
2282,T6_2H_AXE@3,https://render.albiononline.com/v1/item/T6_2H_AXE@3,Master's Greataxe (T6),,https://render.albiononline.com/v1/item/T6_PLANKS_LEVEL3,Exceptional Bloodoak Planks,12,https://render.albiononline.com/v1/item/T6_METALBAR_LEVEL3,Exceptional Runite Steel Bar,20,,,,,,,,,
2283,T6_2H_AXE@4,https://render.albiononline.com/v1/item/T6_2H_AXE@4,Master's Greataxe (T6),,https://render.albiononline.com/v1/item/T6_PLANKS_LEVEL4,Pristine Bloodoak Planks,12,https://render.albiononline.com/v1/item/T6_METALBAR_LEVEL4,Pristine Runite Steel Bar,20,,,,,,,,,
2284,T6_2H_BOW,https://render.albiononline.com/v1/item/T6_2H_BOW,Master's Bow (T6),,https://render.albiononline.com/v1/item/T6_PLANKS,Bloodoak Planks,32,,,,,,,,,,,,
2285,T6_2H_BOW@1,https://render.albiononline.com/v1/item/T6_2H_BOW@1,Master's Bow (T6),,https://render.albiononline.com/v1/item/T6_PLANKS_LEVEL1,Uncommon Bloodoak Planks,32,,,,,,,,,,,,
2286,T6_2H_BOW@2,https://render.albiononline.com/v1/item/T6_2H_BOW@2,Master's Bow (T6),,https://render.albiononline.com/v1/item/T6_PLANKS_LEVEL2,Rare Bloodoak Planks,32,,,,,,,,,,,,
2287,T6_2H_BOW@3,https://render.albiononline.com/v1/item/T6_2H_BOW@3,Master's Bow (T6),,https://render.albiononline.com/v1/item/T6_PLANKS_LEVEL3,Exceptional Bloodoak Planks,32,,,,,,,,,,,,
2288,T6_2H_BOW@4,https://render.albiononline.com/v1/item/T6_2H_BOW@4,Master's Bow (T6),,https://render.albiononline.com/v1/item/T6_PLANKS_LEVEL4,Pristine Bloodoak Planks,32,,,,,,,,,,,,
2289,T6_2H_BOW_HELL,https://render.albiononline.com/v1/item/T6_2H_BOW_HELL,Expert's Wailing Bow (T5),,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL4,Pristine Cedar Planks,32,https://render.albiononline.com/v1/item/T5_ARTEFACT_2H_BOW_HELL,Expert's Demonic Arrowheads,1,,,,,,,,,
2290,T6_2H_BOW_HELL@1,https://render.albiononline.com/v1/item/T6_2H_BOW_HELL@1,Master's Wailing Bow (T6),,https://render.albiononline.com/v1/item/T6_PLANKS_LEVEL1,Uncommon Bloodoak Planks,32,https://render.albiononline.com/v1/item/T6_ARTEFACT_2H_BOW_HELL,Master's Demonic Arrowheads,1,,,,,,,,,
2291,T6_2H_BOW_HELL@2,https://render.albiononline.com/v1/item/T6_2H_BOW_HELL@2,Master's Wailing Bow (T6),,https://render.albiononline.com/v1/item/T6_PLANKS_LEVEL2,Rare Bloodoak Planks,32,https://render.albiononline.com/v1/item/T6_ARTEFACT_2H_BOW_HELL,Master's Demonic Arrowheads,1,,,,,,,,,
2292,T6_2H_BOW_HELL@3,https://render.albiononline.com/v1/item/T6_2H_BOW_HELL@3,Master's Wailing Bow (T6),,https://render.albiononline.com/v1/item/T6_PLANKS_LEVEL3,Exceptional Bloodoak Planks,32,https://render.albiononline.com/v1/item/T6_ARTEFACT_2H_BOW_HELL,Master's Demonic Arrowheads,1,,,,,,,,,
2293,T6_2H_BOW_HELL@4,https://render.albiononline.com/v1/item/T6_2H_BOW_HELL@4,Master's Wailing Bow (T6),,https://render.albiononline.com/v1/item/T6_PLANKS_LEVEL4,Pristine Bloodoak Planks,32,https://render.albiononline.com/v1/item/T6_ARTEFACT_2H_BOW_HELL,Master's Demonic Arrowheads,1,,,,,,,,,
2294,T6_2H_CLAWPAIR,https://render.albiononline.com/v1/item/T6_2H_CLAWPAIR,Master's Claws (T6),,https://render.albiononline.com/v1/item/T6_METALBAR,Runite Steel Bar,12,https://render.albiononline.com/v1/item/T6_LEATHER,Hardened Leather,20,,,,,,,,,
2295,T6_2H_CLAWPAIR@1,https://render.albiononline.com/v1/item/T6_2H_CLAWPAIR@1,Master's Claws (T6),,https://render.albiononline.com/v1/item/T6_METALBAR_LEVEL1,Uncommon Runite Steel Bar,12,https://render.albiononline.com/v1/item/T6_LEATHER_LEVEL1,Uncommon Hardened Leather,20,,,,,,,,,
2296,T6_2H_CLAWPAIR@2,https://render.albiononline.com/v1/item/T6_2H_CLAWPAIR@2,Master's Claws (T6),,https://render.albiononline.com/v1/item/T6_METALBAR_LEVEL2,Rare Runite Steel Bar,12,https://render.albiononline.com/v1/item/T6_LEATHER_LEVEL2,Rare Hardened Leather,20,,,,,,,,,
2297,T6_2H_CLAWPAIR@3,https://render.albiononline.com/v1/item/T6_2H_CLAWPAIR@3,Master's Claws (T6),,https://render.albiononline.com/v1/item/T6_METALBAR_LEVEL3,Exceptional Runite Steel Bar,12,https://render.albiononline.com/v1/item/T6_LEATHER_LEVEL3,Exceptional Hardened Leather,20,,,,,,,,,
2298,T6_2H_CLAWPAIR@4,https://render.albiononline.com/v1/item/T6_2H_CLAWPAIR@4,Master's Claws (T6),,https://render.albiononline.com/v1/item/T6_METALBAR_LEVEL4,Pristine Runite Steel Bar,12,https://render.albiononline.com/v1/item/T6_LEATHER_LEVEL4,Pristine Hardened Leather,20,,,,,,,,,
2299,T6_2H_CLAYMORE,https://render.albiononline.com/v1/item/T6_2H_CLAYMORE,Master's Claymore (T6),,https://render.albiononline.com/v1/item/T6_METALBAR,Runite Steel Bar,20,https://render.albiononline.com/v1/item/T6_LEATHER,Hardened Leather,12,,,,,,,,,
2300,T6_2H_CLAYMORE@1,https://render.albiononline.com/v1/item/T6_2H_CLAYMORE@1,Master's Claymore (T6),,https://render.albiononline.com/v1/item/T6_METALBAR_LEVEL1,Uncommon Runite Steel Bar,20,https://render.albiononline.com/v1/item/T6_LEATHER_LEVEL1,Uncommon Hardened Leather,12,,,,,,,,,
2301,T6_2H_CLAYMORE@2,https://render.albiononline.com/v1/item/T6_2H_CLAYMORE@2,Master's Claymore (T6),,https://render.albiononline.com/v1/item/T6_METALBAR_LEVEL2,Rare Runite Steel Bar,20,https://render.albiononline.com/v1/item/T6_LEATHER_LEVEL2,Rare Hardened Leather,12,,,,,,,,,
2302,T6_2H_CLAYMORE@3,https://render.albiononline.com/v1/item/T6_2H_CLAYMORE@3,Master's Claymore (T6),,https://render.albiononline.com/v1/item/T6_METALBAR_LEVEL3,Exceptional Runite Steel Bar,20,https://render.albiononline.com/v1/item/T6_LEATHER_LEVEL3,Exceptional Hardened Leather,12,,,,,,,,,
2303,T6_2H_CLAYMORE@4,https://render.albiononline.com/v1/item/T6_2H_CLAYMORE@4,Master's Claymore (T6),,https://render.albiononline.com/v1/item/T6_METALBAR_LEVEL4,Pristine Runite Steel Bar,20,https://render.albiononline.com/v1/item/T6_LEATHER_LEVEL4,Pristine Hardened Leather,12,,,,,,,,,
2304,T6_2H_CLEAVER_HELL,https://render.albiononline.com/v1/item/T6_2H_CLEAVER_HELL,Master's Carving Sword (T6),,https://render.albiononline.com/v1/item/T6_METALBAR,Runite Steel Bar,20,https://render.albiononline.com/v1/item/T6_LEATHER,Hardened Leather,12,https://render.albiononline.com/v1/item/T6_ARTEFACT_2H_CLEAVER_HELL,Master's Demonic Blade,1,,,,,,
2305,T6_2H_CLEAVER_HELL@1,https://render.albiononline.com/v1/item/T6_2H_CLEAVER_HELL@1,Master's Carving Sword (T6),,https://render.albiononline.com/v1/item/T6_METALBAR_LEVEL1,Uncommon Runite Steel Bar,20,https://render.albiononline.com/v1/item/T6_LEATHER_LEVEL1,Uncommon Hardened Leather,12,https://render.albiononline.com/v1/item/T6_ARTEFACT_2H_CLEAVER_HELL,Master's Demonic Blade,1,,,,,,
2306,T6_2H_CLEAVER_HELL@2,https://render.albiononline.com/v1/item/T6_2H_CLEAVER_HELL@2,Master's Carving Sword (T6),,https://render.albiononline.com/v1/item/T6_METALBAR_LEVEL2,Rare Runite Steel Bar,20,https://render.albiononline.com/v1/item/T6_LEATHER_LEVEL2,Rare Hardened Leather,12,https://render.albiononline.com/v1/item/T6_ARTEFACT_2H_CLEAVER_HELL,Master's Demonic Blade,1,,,,,,
2307,T6_2H_CLEAVER_HELL@3,https://render.albiononline.com/v1/item/T6_2H_CLEAVER_HELL@3,Master's Carving Sword (T6),,https://render.albiononline.com/v1/item/T6_METALBAR_LEVEL3,Exceptional Runite Steel Bar,20,https://render.albiononline.com/v1/item/T6_LEATHER_LEVEL3,Exceptional Hardened Leather,12,https://render.albiononline.com/v1/item/T6_ARTEFACT_2H_CLEAVER_HELL,Master's Demonic Blade,1,,,,,,
2308,T6_2H_CLEAVER_HELL@4,https://render.albiononline.com/v1/item/T6_2H_CLEAVER_HELL@4,Master's Carving Sword (T6),,https://render.albiononline.com/v1/item/T6_METALBAR_LEVEL4,Pristine Runite Steel Bar,20,https://render.albiononline.com/v1/item/T6_LEATHER_LEVEL4,Pristine Hardened Leather,12,https://render.albiononline.com/v1/item/T6_ARTEFACT_2H_CLEAVER_HELL,Master's Demonic Blade,1,,,,,,
2309,T6_2H_COMBATSTAFF_MORGANA,https://render.albiononline.com/v1/item/T6_2H_COMBATSTAFF_MORGANA,Master's Black Monk Stave (T6),,https://render.albiononline.com/v1/item/T6_METALBAR,Runite Steel Bar,12,https://render.albiononline.com/v1/item/T6_LEATHER,Hardened Leather,20,https://render.albiononline.com/v1/item/T6_ARTEFACT_2H_COMBATSTAFF_MORGANA,Master's Reinforced Morgana Pole,1,,,,,,
2310,T6_2H_COMBATSTAFF_MORGANA@1,https://render.albiononline.com/v1/item/T6_2H_COMBATSTAFF_MORGANA@1,Master's Black Monk Stave (T6),,https://render.albiononline.com/v1/item/T6_METALBAR_LEVEL1,Uncommon Runite Steel Bar,12,https://render.albiononline.com/v1/item/T6_LEATHER_LEVEL1,Uncommon Hardened Leather,20,https://render.albiononline.com/v1/item/T6_ARTEFACT_2H_COMBATSTAFF_MORGANA,Master's Reinforced Morgana Pole,1,,,,,,
2311,T6_2H_COMBATSTAFF_MORGANA@2,https://render.albiononline.com/v1/item/T6_2H_COMBATSTAFF_MORGANA@2,Master's Black Monk Stave (T6),,https://render.albiononline.com/v1/item/T6_METALBAR_LEVEL2,Rare Runite Steel Bar,12,https://render.albiononline.com/v1/item/T6_LEATHER_LEVEL2,Rare Hardened Leather,20,https://render.albiononline.com/v1/item/T6_ARTEFACT_2H_COMBATSTAFF_MORGANA,Master's Reinforced Morgana Pole,1,,,,,,
2312,T6_2H_COMBATSTAFF_MORGANA@3,https://render.albiononline.com/v1/item/T6_2H_COMBATSTAFF_MORGANA@3,Master's Black Monk Stave (T6),,https://render.albiononline.com/v1/item/T6_METALBAR_LEVEL3,Exceptional Runite Steel Bar,12,https://render.albiononline.com/v1/item/T6_LEATHER_LEVEL3,Exceptional Hardened Leather,20,https://render.albiononline.com/v1/item/T6_ARTEFACT_2H_COMBATSTAFF_MORGANA,Master's Reinforced Morgana Pole,1,,,,,,
2313,T6_2H_COMBATSTAFF_MORGANA@4,https://render.albiononline.com/v1/item/T6_2H_COMBATSTAFF_MORGANA@4,Master's Black Monk Stave (T6),,https://render.albiononline.com/v1/item/T6_METALBAR_LEVEL4,Pristine Runite Steel Bar,12,https://render.albiononline.com/v1/item/T6_LEATHER_LEVEL4,Pristine Hardened Leather,20,https://render.albiononline.com/v1/item/T6_ARTEFACT_2H_COMBATSTAFF_MORGANA,Master's Reinforced Morgana Pole,1,,,,,,
2314,T6_2H_CROSSBOW,https://render.albiononline.com/v1/item/T6_2H_CROSSBOW,Master's Crossbow (T6),,,,,,,,,,,,,,,,
2315,T6_2H_CROSSBOW@1,https://render.albiononline.com/v1/item/T6_2H_CROSSBOW@1,Master's Crossbow (T6),,https://render.albiononline.com/v1/item/T6_PLANKS_LEVEL1,Uncommon Bloodoak Planks,20,https://render.albiononline.com/v1/item/T6_METALBAR_LEVEL1,Uncommon Runite Steel Bar,12,,,,,,,,,
2316,T6_2H_CROSSBOW@2,https://render.albiononline.com/v1/item/T6_2H_CROSSBOW@2,Master's Crossbow (T6),,https://render.albiononline.com/v1/item/T6_PLANKS_LEVEL2,Rare Bloodoak Planks,20,https://render.albiononline.com/v1/item/T6_METALBAR_LEVEL2,Rare Runite Steel Bar,12,,,,,,,,,
2317,T6_2H_CROSSBOW@3,https://render.albiononline.com/v1/item/T6_2H_CROSSBOW@3,Master's Crossbow (T6),,https://render.albiononline.com/v1/item/T6_PLANKS_LEVEL3,Exceptional Bloodoak Planks,20,https://render.albiononline.com/v1/item/T6_METALBAR_LEVEL3,Exceptional Runite Steel Bar,12,,,,,,,,,
2318,T6_2H_CROSSBOW@4,https://render.albiononline.com/v1/item/T6_2H_CROSSBOW@4,Master's Crossbow (T6),,https://render.albiononline.com/v1/item/T6_PLANKS_LEVEL4,Pristine Bloodoak Planks,20,https://render.albiononline.com/v1/item/T6_METALBAR_LEVEL4,Pristine Runite Steel Bar,12,,,,,,,,,
2319,T6_2H_CROSSBOWLARGE,https://render.albiononline.com/v1/item/T6_2H_CROSSBOWLARGE,Master's Heavy Crossbow (T6),,https://render.albiononline.com/v1/item/T6_PLANKS,Bloodoak Planks,20,https://render.albiononline.com/v1/item/T6_METALBAR,Runite Steel Bar,12,,,,,,,,,
2320,T6_2H_CROSSBOWLARGE@1,https://render.albiononline.com/v1/item/T6_2H_CROSSBOWLARGE@1,Master's Heavy Crossbow (T6),,https://render.albiononline.com/v1/item/T6_PLANKS_LEVEL1,Uncommon Bloodoak Planks,20,https://render.albiononline.com/v1/item/T6_METALBAR_LEVEL1,Uncommon Runite Steel Bar,12,,,,,,,,,
2321,T6_2H_CROSSBOWLARGE@2,https://render.albiononline.com/v1/item/T6_2H_CROSSBOWLARGE@2,Master's Heavy Crossbow (T6),,https://render.albiononline.com/v1/item/T6_PLANKS_LEVEL2,Rare Bloodoak Planks,20,https://render.albiononline.com/v1/item/T6_METALBAR_LEVEL2,Rare Runite Steel Bar,12,,,,,,,,,
2322,T6_2H_CROSSBOWLARGE@3,https://render.albiononline.com/v1/item/T6_2H_CROSSBOWLARGE@3,Master's Heavy Crossbow (T6),,https://render.albiononline.com/v1/item/T6_PLANKS_LEVEL3,Exceptional Bloodoak Planks,20,https://render.albiononline.com/v1/item/T6_METALBAR_LEVEL3,Exceptional Runite Steel Bar,12,,,,,,,,,
2323,T6_2H_CROSSBOWLARGE@4,https://render.albiononline.com/v1/item/T6_2H_CROSSBOWLARGE@4,Master's Heavy Crossbow (T6),,https://render.albiononline.com/v1/item/T6_PLANKS_LEVEL4,Pristine Bloodoak Planks,20,https://render.albiononline.com/v1/item/T6_METALBAR_LEVEL4,Pristine Runite Steel Bar,12,,,,,,,,,
2324,T6_2H_CURSEDSTAFF,https://render.albiononline.com/v1/item/T6_2H_CURSEDSTAFF,Expert's Great Cursed Staff (T5),,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL4,Pristine Cedar Planks,20,https://render.albiononline.com/v1/item/T5_METALBAR_LEVEL4,Pristine Titanium Steel Bar,12,,,,,,,,,
