Category_Name,Category_Images,Product,Silver_Cost,Crafting_Focus,Ingredient_1_Image,Ingredient_1_Name,Ingredient_1_Amount,Ingredient_2_Image,Ingredient_2_Name,Ingredient_2_Amount,Ingredient_3_Image,Ingredient_3_Name,Ingredient_3_Amount,Ingredient_4_Image,Ingredient_4_Name,Ingredient_4_Amount,Ingredient_5_Image,Ingredient_5_Name,Ingredient_5_Amount
T5_MEAL_OMELETTE_FISH@3,https://render.albiononline.com/v1/item/T5_MEAL_OMELETTE_FISH@3,Drybrook Crab Omelette (T5),,2026,https://render.albiononline.com/v1/item/T5_FISH_FRESHWATER_STEPPE_RARE,Drybrook Crab,1,https://render.albiononline.com/v1/item/T5_CABBAGE,Cabbage,2,https://render.albiononline.com/v1/item/T5_TEASEL,Dragon Teasel,2,https://render.albiononline.com/v1/item/T5_EGG,Goose Eggs,2,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL3,Special Fish Sauce,9
T5_MEAL_PIE,https://render.albiononline.com/v1/item/T5_MEAL_PIE,Goose Pie (T5),,180,https://render.albiononline.com/v1/item/T5_CABBAGE,Cabbage,6,https://render.albiononline.com/v1/item/T3_FLOUR,Flour,12,https://render.albiononline.com/v1/item/T5_MEAT,Raw Goose,24,https://render.albiononline.com/v1/item/T4_MILK,Goat's Milk,6,,,
T5_MEAL_PIE@1,https://render.albiononline.com/v1/item/T5_MEAL_PIE@1,Goose Pie (T5),,246,https://render.albiononline.com/v1/item/T5_CABBAGE,Cabbage,6,https://render.albiononline.com/v1/item/T3_FLOUR,Flour,12,https://render.albiononline.com/v1/item/T5_MEAT,Raw Goose,24,https://render.albiononline.com/v1/item/T4_MILK,Goat's Milk,6,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL1,Basic Fish Sauce,30
T5_MEAL_PIE@2,https://render.albiononline.com/v1/item/T5_MEAL_PIE@2,Goose Pie (T5),,380,https://render.albiononline.com/v1/item/T5_CABBAGE,Cabbage,6,https://render.albiononline.com/v1/item/T3_FLOUR,Flour,12,https://render.albiononline.com/v1/item/T5_MEAT,Raw Goose,24,https://render.albiononline.com/v1/item/T4_MILK,Goat's Milk,6,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL2,Fancy Fish Sauce,30
T5_MEAL_PIE@3,https://render.albiononline.com/v1/item/T5_MEAL_PIE@3,Goose Pie (T5),,780,https://render.albiononline.com/v1/item/T5_CABBAGE,Cabbage,6,https://render.albiononline.com/v1/item/T3_FLOUR,Flour,12,https://render.albiononline.com/v1/item/T5_MEAT,Raw Goose,24,https://render.albiononline.com/v1/item/T4_MILK,Goat's Milk,6,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL3,Special Fish Sauce,30
T5_MEAL_PIE_FISH,https://render.albiononline.com/v1/item/T5_MEAL_PIE_FISH,Mountain Blindeye Pie (T5),,225,https://render.albiononline.com/v1/item/T5_FISH_FRESHWATER_MOUNTAIN_RARE,Mountain Blindeye,1,https://render.albiononline.com/v1/item/T5_CABBAGE,Cabbage,2,https://render.albiononline.com/v1/item/T5_TEASEL,Dragon Teasel,2,https://render.albiononline.com/v1/item/T5_EGG,Goose Eggs,2,,,
T5_MEAL_PIE_FISH@1,https://render.albiononline.com/v1/item/T5_MEAL_PIE_FISH@1,Mountain Blindeye Pie (T5),,425,https://render.albiononline.com/v1/item/T5_FISH_FRESHWATER_MOUNTAIN_RARE,Mountain Blindeye,1,https://render.albiononline.com/v1/item/T5_CABBAGE,Cabbage,2,https://render.albiononline.com/v1/item/T5_TEASEL,Dragon Teasel,2,https://render.albiononline.com/v1/item/T5_EGG,Goose Eggs,2,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL1,Basic Fish Sauce,9
T5_MEAL_PIE_FISH@2,https://render.albiononline.com/v1/item/T5_MEAL_PIE_FISH@2,Mountain Blindeye Pie (T5),,825,https://render.albiononline.com/v1/item/T5_FISH_FRESHWATER_MOUNTAIN_RARE,Mountain Blindeye,1,https://render.albiononline.com/v1/item/T5_CABBAGE,Cabbage,2,https://render.albiononline.com/v1/item/T5_TEASEL,Dragon Teasel,2,https://render.albiononline.com/v1/item/T5_EGG,Goose Eggs,2,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL2,Fancy Fish Sauce,9
T5_MEAL_PIE_FISH@3,https://render.albiononline.com/v1/item/T5_MEAL_PIE_FISH@3,Mountain Blindeye Pie (T5),,2026,https://render.albiononline.com/v1/item/T5_FISH_FRESHWATER_MOUNTAIN_RARE,Mountain Blindeye,1,https://render.albiononline.com/v1/item/T5_CABBAGE,Cabbage,2,https://render.albiononline.com/v1/item/T5_TEASEL,Dragon Teasel,2,https://render.albiononline.com/v1/item/T5_EGG,Goose Eggs,2,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL3,Special Fish Sauce,9
T5_MEAL_SOUP,https://render.albiononline.com/v1/item/T5_MEAL_SOUP,Cabbage Soup (T5),,504,https://render.albiononline.com/v1/item/T5_CABBAGE,Cabbage,144,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL2,Fancy Fish Sauce,90,,,,,,,,,
T5_MEAL_SOUP@1,https://render.albiononline.com/v1/item/T5_MEAL_SOUP@1,Cabbage Soup (T5),,704,https://render.albiononline.com/v1/item/T5_CABBAGE,Cabbage,144,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL1,Basic Fish Sauce,90,0,0,0,0,0,0,,,
T5_MEAL_SOUP@2,https://render.albiononline.com/v1/item/T5_MEAL_SOUP@2,Cabbage Soup (T5),,1105,https://render.albiononline.com/v1/item/T5_CABBAGE,Cabbage,144,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL2,Fancy Fish Sauce,90,0,0,0,0,0,0,,,
T5_MEAL_SOUP@3,https://render.albiononline.com/v1/item/T5_MEAL_SOUP@3,Cabbage Soup (T5),,2306,https://render.albiononline.com/v1/item/T5_CABBAGE,Cabbage,144,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL3,Special Fish Sauce,90,,,,,,,,,
T5_MEAL_SOUP_FISH,https://render.albiononline.com/v1/item/T5_MEAL_SOUP_FISH,Blackbog Clam Soup (T5),,672,https://render.albiononline.com/v1/item/T7_FISH_FRESHWATER_SWAMP_RARE,Blackbog Clam,1,https://render.albiononline.com/v1/item/T5_CABBAGE,Cabbage,6,https://render.albiononline.com/v1/item/T5_TEASEL,Dragon Teasel,6,https://render.albiononline.com/v1/item/T5_MEAT,Raw Goose,6,,,
T5_MEAL_SOUP_FISH@1,https://render.albiononline.com/v1/item/T5_MEAL_SOUP_FISH@1,Blackbog Clam Soup (T5),,1272,https://render.albiononline.com/v1/item/T7_FISH_FRESHWATER_SWAMP_RARE,Blackbog Clam,1,https://render.albiononline.com/v1/item/T5_CABBAGE,Cabbage,6,https://render.albiononline.com/v1/item/T5_TEASEL,Dragon Teasel,6,https://render.albiononline.com/v1/item/T5_MEAT,Raw Goose,6,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL1,Basic Fish Sauce,27
T5_MEAL_SOUP_FISH@2,https://render.albiononline.com/v1/item/T5_MEAL_SOUP_FISH@2,Blackbog Clam Soup (T5),,2473,https://render.albiononline.com/v1/item/T7_FISH_FRESHWATER_SWAMP_RARE,Blackbog Clam,1,https://render.albiononline.com/v1/item/T5_CABBAGE,Cabbage,6,https://render.albiononline.com/v1/item/T5_TEASEL,Dragon Teasel,6,https://render.albiononline.com/v1/item/T5_MEAT,Raw Goose,6,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL2,Fancy Fish Sauce,27
T5_MEAL_SOUP_FISH@3,https://render.albiononline.com/v1/item/T5_MEAL_SOUP_FISH@3,Blackbog Clam Soup (T5),,6076,https://render.albiononline.com/v1/item/T7_FISH_FRESHWATER_SWAMP_RARE,Blackbog Clam,1,https://render.albiononline.com/v1/item/T5_CABBAGE,Cabbage,6,https://render.albiononline.com/v1/item/T5_TEASEL,Dragon Teasel,6,https://render.albiononline.com/v1/item/T5_MEAT,Raw Goose,6,https://render.albiononline.com/v1/item/T1_FISHSAUCE_LEVEL3,Special Fish Sauce,27
T5_MEAT,https://render.albiononline.com/v1/item/T5_MEAT,Raw Goose (T5),,20,https://render.albiononline.com/v1/item/T5_FARM_GOOSE_GROWN,Goose,1,,,,,,,,,,,,
T5_MOUNT_ARMORED_HORSE,https://render.albiononline.com/v1/item/T5_MOUNT_ARMORED_HORSE,Expert's Armored Horse (T5),,2814,https://render.albiononline.com/v1/item/T5_FARM_HORSE_GROWN,Expert's Horse,1,https://render.albiononline.com/v1/item/T5_CLOTH,Ornate Cloth,10,https://render.albiononline.com/v1/item/T5_METALBAR,Titanium Steel Bar,20,,,,,,
T5_MOUNT_COUGAR_KEEPER,https://render.albiononline.com/v1/item/T5_MOUNT_COUGAR_KEEPER,Swiftclaw (T5),,3283,,Tame Swiftclaw,1,https://render.albiononline.com/v1/item/T5_LEATHER,Cured Leather,20,,,,,,,,,
T5_MOUNT_DIREBEAR_FW_FORTSTERLING,https://render.albiononline.com/v1/item/T5_MOUNT_DIREBEAR_FW_FORTSTERLING,Saddled Direbear (T8),,1876,https://render.albiononline.com/v1/item/T8_FARM_DIREBEAR_GROWN,Tame Direbear,1,https://render.albiononline.com/v1/item/T8_LEATHER,Fortified Leather,20,,,,,,,,,
T5_MOUNT_DIREBOAR_FW_LYMHURST,https://render.albiononline.com/v1/item/T5_MOUNT_DIREBOAR_FW_LYMHURST,Saddled Wild Boar (T5),,1876,https://render.albiononline.com/v1/item/T5_FARM_DIREBOAR_FW_LYMHURST_GROWN,Tame Wild Boar,1,https://render.albiononline.com/v1/item/T5_LEATHER,Cured Leather,20,https://render.albiononline.com/v1/item/T1_FACTION_FOREST_TOKEN_1,Treeheart,5,,,,,,
T5_MOUNT_GREYWOLF_FW_CAERLEON,https://render.albiononline.com/v1/item/T5_MOUNT_GREYWOLF_FW_CAERLEON,Saddled Greywolf (T5),,1876,https://render.albiononline.com/v1/item/T5_FARM_GREYWOLF_FW_CAERLEON_GROWN,Tame Greywolf,1,https://render.albiononline.com/v1/item/T5_LEATHER,Cured Leather,20,https://render.albiononline.com/v1/item/T1_FACTION_CAERLEON_TOKEN_1,Shadowheart,5,,,,,,
T5_MOUNT_HORSE,https://render.albiononline.com/v1/item/T5_MOUNT_HORSE,Expert's Riding Horse (T5),,1876,https://render.albiononline.com/v1/item/T5_FARM_HORSE_GROWN,Expert's Horse,1,https://render.albiononline.com/v1/item/T5_LEATHER,Cured Leather,20,,,,,,,,,
T5_MOUNT_MOABIRD_FW_BRIDGEWATCH,https://render.albiononline.com/v1/item/T5_MOUNT_MOABIRD_FW_BRIDGEWATCH,Saddled Moabird (T5),,1876,https://render.albiononline.com/v1/item/T5_FARM_MOABIRD_FW_BRIDGEWATCH_GROWN,Tame Moabird,1,https://render.albiononline.com/v1/item/T5_LEATHER,Cured Leather,20,https://render.albiononline.com/v1/item/T1_FACTION_STEPPE_TOKEN_1,Beastheart,5,,,,,,
T5_MOUNT_OX,https://render.albiononline.com/v1/item/T5_MOUNT_OX,Expert's Transport Ox (T5),,2814,https://render.albiononline.com/v1/item/T5_FARM_OX_GROWN,Expert's Ox,1,https://render.albiononline.com/v1/item/T5_PLANKS,Cedar Planks,30,,,,,,,,,
T5_MOUNT_RAM_FW_MARTLOCK,https://render.albiononline.com/v1/item/T5_MOUNT_RAM_FW_MARTLOCK,Saddled Bighorn Ram (T5),,1876,https://render.albiononline.com/v1/item/T5_FARM_RAM_FW_MARTLOCK_GROWN,Tame Bighorn Ram,1,https://render.albiononline.com/v1/item/T5_LEATHER,Cured Leather,20,https://render.albiononline.com/v1/item/T1_FACTION_HIGHLAND_TOKEN_1,Rockheart,5,,,,,,
T5_MOUNT_SWAMPDRAGON_FW_THETFORD,https://render.albiononline.com/v1/item/T5_MOUNT_SWAMPDRAGON_FW_THETFORD,Saddled Swamp Salamander (T5),,1876,https://render.albiononline.com/v1/item/T5_FARM_SWAMPDRAGON_FW_THETFORD_GROWN,Tame Swamp Salamander,1,https://render.albiononline.com/v1/item/T5_LEATHER,Cured Leather,20,https://render.albiononline.com/v1/item/T1_FACTION_SWAMP_TOKEN_1,Vineheart,5,,,,,,
T5_MOUNTUPGRADE_HORSE_CURSE,https://render.albiononline.com/v1/item/T5_MOUNTUPGRADE_HORSE_CURSE,Necromantic Elixir (T5),,NA,,,,,,,,,,,,,,,
T5_MOUNTUPGRADE_HORSE_MORGANA,https://render.albiononline.com/v1/item/T5_MOUNTUPGRADE_HORSE_MORGANA,Morgana Mare Saddle (T5),,NA,,,,,,,,,,,,,,,
T5_OFF_BOOK,https://render.albiononline.com/v1/item/T5_OFF_BOOK,Expert's Tome of Spells (T5),,750,https://render.albiononline.com/v1/item/T5_CLOTH,Ornate Cloth,4,https://render.albiononline.com/v1/item/T5_LEATHER,Cured Leather,4,,,,,,,,,
T5_OFF_BOOK@1,https://render.albiononline.com/v1/item/T5_OFF_BOOK@1,Expert's Tome of Spells (T5),,1313,https://render.albiononline.com/v1/item/T5_CLOTH_LEVEL1,Uncommon Ornate Cloth,4,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL1,Uncommon Cured Leather,4,,,,,,,,,
T5_OFF_BOOK@2,https://render.albiononline.com/v1/item/T5_OFF_BOOK@2,Expert's Tome of Spells (T5),,2298,https://render.albiononline.com/v1/item/T5_CLOTH_LEVEL2,Rare Ornate Cloth,4,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL2,Rare Cured Leather,4,,,,,,,,,
T5_OFF_BOOK@3,https://render.albiononline.com/v1/item/T5_OFF_BOOK@3,Expert's Tome of Spells (T5),,4021,https://render.albiononline.com/v1/item/T5_CLOTH_LEVEL3,Exceptional Ornate Cloth,4,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL3,Exceptional Cured Leather,4,,,,,,,,,
T5_OFF_BOOK@4,https://render.albiononline.com/v1/item/T5_OFF_BOOK@4,Expert's Tome of Spells (T5),,7037,https://render.albiononline.com/v1/item/T5_CLOTH_LEVEL4,Pristine Ornate Cloth,4,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL4,Pristine Cured Leather,4,,,,,,,,,
T5_OFF_CENSER_AVALON,https://render.albiononline.com/v1/item/T5_OFF_CENSER_AVALON,Expert's Celestial Censer (T5),,750,https://render.albiononline.com/v1/item/T5_CLOTH,Ornate Cloth,4,https://render.albiononline.com/v1/item/T5_LEATHER,Cured Leather,4,https://render.albiononline.com/v1/item/T5_ARTEFACT_OFF_CENSER_AVALON,Expert's Severed Celestial Keepsake,1,,,,,,
T5_OFF_CENSER_AVALON@1,https://render.albiononline.com/v1/item/T5_OFF_CENSER_AVALON@1,Expert's Celestial Censer (T5),,1313,https://render.albiononline.com/v1/item/T5_CLOTH_LEVEL1,Uncommon Ornate Cloth,4,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL1,Uncommon Cured Leather,4,https://render.albiononline.com/v1/item/T5_ARTEFACT_OFF_CENSER_AVALON,Expert's Severed Celestial Keepsake,1,,,,,,
T5_OFF_CENSER_AVALON@2,https://render.albiononline.com/v1/item/T5_OFF_CENSER_AVALON@2,Expert's Celestial Censer (T5),,2298,https://render.albiononline.com/v1/item/T5_CLOTH_LEVEL2,Rare Ornate Cloth,4,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL2,Rare Cured Leather,4,https://render.albiononline.com/v1/item/T5_ARTEFACT_OFF_CENSER_AVALON,Expert's Severed Celestial Keepsake,1,,,,,,
T5_OFF_CENSER_AVALON@3,https://render.albiononline.com/v1/item/T5_OFF_CENSER_AVALON@3,Expert's Celestial Censer (T5),,4021,https://render.albiononline.com/v1/item/T5_CLOTH_LEVEL3,Exceptional Ornate Cloth,4,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL3,Exceptional Cured Leather,4,https://render.albiononline.com/v1/item/T5_ARTEFACT_OFF_CENSER_AVALON,Expert's Severed Celestial Keepsake,1,,,,,,
T5_OFF_CENSER_AVALON@4,https://render.albiononline.com/v1/item/T5_OFF_CENSER_AVALON@4,Expert's Celestial Censer (T5),,7037,https://render.albiononline.com/v1/item/T5_CLOTH_LEVEL4,Pristine Ornate Cloth,4,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL4,Pristine Cured Leather,4,https://render.albiononline.com/v1/item/T5_ARTEFACT_OFF_CENSER_AVALON,Expert's Severed Celestial Keepsake,1,,,,,,
T5_OFF_DEMONSKULL_HELL,https://render.albiononline.com/v1/item/T5_OFF_DEMONSKULL_HELL,Expert's Muisak (T5),,750,https://render.albiononline.com/v1/item/T5_CLOTH,Ornate Cloth,4,https://render.albiononline.com/v1/item/T5_LEATHER,Cured Leather,4,https://render.albiononline.com/v1/item/T5_ARTEFACT_OFF_DEMONSKULL_HELL,Expert's Demonic Jawbone,1,,,,,,
T5_OFF_DEMONSKULL_HELL@1,https://render.albiononline.com/v1/item/T5_OFF_DEMONSKULL_HELL@1,Expert's Muisak (T5),,1313,https://render.albiononline.com/v1/item/T5_CLOTH_LEVEL1,Uncommon Ornate Cloth,4,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL1,Uncommon Cured Leather,4,https://render.albiononline.com/v1/item/T5_ARTEFACT_OFF_DEMONSKULL_HELL,Expert's Demonic Jawbone,1,,,,,,
T5_OFF_DEMONSKULL_HELL@2,https://render.albiononline.com/v1/item/T5_OFF_DEMONSKULL_HELL@2,Expert's Muisak (T5),,2298,https://render.albiononline.com/v1/item/T5_CLOTH_LEVEL2,Rare Ornate Cloth,4,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL2,Rare Cured Leather,4,https://render.albiononline.com/v1/item/T5_ARTEFACT_OFF_DEMONSKULL_HELL,Expert's Demonic Jawbone,1,,,,,,
T5_OFF_DEMONSKULL_HELL@3,https://render.albiononline.com/v1/item/T5_OFF_DEMONSKULL_HELL@3,Expert's Muisak (T5),,4021,https://render.albiononline.com/v1/item/T5_CLOTH_LEVEL3,Exceptional Ornate Cloth,4,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL3,Exceptional Cured Leather,4,https://render.albiononline.com/v1/item/T5_ARTEFACT_OFF_DEMONSKULL_HELL,Expert's Demonic Jawbone,1,,,,,,
T5_OFF_DEMONSKULL_HELL@4,https://render.albiononline.com/v1/item/T5_OFF_DEMONSKULL_HELL@4,Expert's Muisak (T5),,7037,https://render.albiononline.com/v1/item/T7_CLOTH_LEVEL2,Rare Opulent Cloth,4,https://render.albiononline.com/v1/item/T7_LEATHER_LEVEL2,Rare Reinforced Leather,,,,,,,,,,
T5_OFF_HORN_KEEPER,https://render.albiononline.com/v1/item/T5_OFF_HORN_KEEPER,Expert's Mistcaller (T5),,750,https://render.albiononline.com/v1/item/T5_PLANKS,Cedar Planks,4,https://render.albiononline.com/v1/item/T5_CLOTH,Ornate Cloth,4,https://render.albiononline.com/v1/item/T5_ARTEFACT_OFF_HORN_KEEPER,Expert's Runed Horn,1,,,,,,
T5_OFF_HORN_KEEPER@1,https://render.albiononline.com/v1/item/T5_OFF_HORN_KEEPER@1,Expert's Mistcaller (T5),,1313,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL1,Uncommon Cedar Planks,4,https://render.albiononline.com/v1/item/T5_CLOTH_LEVEL1,Uncommon Ornate Cloth,4,https://render.albiononline.com/v1/item/T5_ARTEFACT_OFF_HORN_KEEPER,Expert's Runed Horn,1,,,,,,
T5_OFF_HORN_KEEPER@2,https://render.albiononline.com/v1/item/T5_OFF_HORN_KEEPER@2,Expert's Mistcaller (T5),,2298,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL2,Rare Cedar Planks,4,https://render.albiononline.com/v1/item/T5_CLOTH_LEVEL2,Rare Ornate Cloth,4,https://render.albiononline.com/v1/item/T5_ARTEFACT_OFF_HORN_KEEPER,Expert's Runed Horn,1,,,,,,
T5_OFF_HORN_KEEPER@3,https://render.albiononline.com/v1/item/T5_OFF_HORN_KEEPER@3,Expert's Mistcaller (T5),,4021,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL3,Exceptional Cedar Planks,4,https://render.albiononline.com/v1/item/T5_CLOTH_LEVEL3,Exceptional Ornate Cloth,4,https://render.albiononline.com/v1/item/T5_ARTEFACT_OFF_HORN_KEEPER,Expert's Runed Horn,1,,,,,,
T5_OFF_HORN_KEEPER@4,https://render.albiononline.com/v1/item/T5_OFF_HORN_KEEPER@4,Expert's Mistcaller (T5),,7037,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL4,Pristine Cedar Planks,4,https://render.albiononline.com/v1/item/T5_CLOTH_LEVEL4,Pristine Ornate Cloth,4,https://render.albiononline.com/v1/item/T5_ARTEFACT_OFF_HORN_KEEPER,Expert's Runed Horn,1,,,,,,
T5_OFF_JESTERCANE_HELL,https://render.albiononline.com/v1/item/T5_OFF_JESTERCANE_HELL,Expert's Leering Cane (T5),,750,https://render.albiononline.com/v1/item/T5_PLANKS,Cedar Planks,4,https://render.albiononline.com/v1/item/T5_CLOTH,Ornate Cloth,4,https://render.albiononline.com/v1/item/T5_ARTEFACT_OFF_JESTERCANE_HELL,Expert's Hellish Handle,1,,,,,,
T5_OFF_JESTERCANE_HELL@1,https://render.albiononline.com/v1/item/T5_OFF_JESTERCANE_HELL@1,Expert's Leering Cane (T5),,1313,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL1,Uncommon Cedar Planks,4,https://render.albiononline.com/v1/item/T5_CLOTH_LEVEL1,Uncommon Ornate Cloth,4,https://render.albiononline.com/v1/item/T5_ARTEFACT_OFF_JESTERCANE_HELL,Expert's Hellish Handle,1,,,,,,
T5_OFF_JESTERCANE_HELL@2,https://render.albiononline.com/v1/item/T5_OFF_JESTERCANE_HELL@2,Expert's Leering Cane (T5),,2298,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL2,Rare Cedar Planks,4,https://render.albiononline.com/v1/item/T5_CLOTH_LEVEL2,Rare Ornate Cloth,4,https://render.albiononline.com/v1/item/T5_ARTEFACT_OFF_JESTERCANE_HELL,Expert's Hellish Handle,1,,,,,,
T5_OFF_JESTERCANE_HELL@3,https://render.albiononline.com/v1/item/T5_OFF_JESTERCANE_HELL@3,Expert's Leering Cane (T5),,4021,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL3,Exceptional Cedar Planks,4,https://render.albiononline.com/v1/item/T5_CLOTH_LEVEL3,Exceptional Ornate Cloth,4,https://render.albiononline.com/v1/item/T5_ARTEFACT_OFF_JESTERCANE_HELL,Expert's Hellish Handle,1,,,,,,
T5_OFF_JESTERCANE_HELL@4,https://render.albiononline.com/v1/item/T5_OFF_JESTERCANE_HELL@4,Expert's Leering Cane (T5),,7037,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL4,Pristine Cedar Planks,4,https://render.albiononline.com/v1/item/T5_CLOTH_LEVEL4,Pristine Ornate Cloth,4,https://render.albiononline.com/v1/item/T5_ARTEFACT_OFF_JESTERCANE_HELL,Expert's Hellish Handle,1,,,,,,
T5_OFF_LAMP_UNDEAD,https://render.albiononline.com/v1/item/T5_OFF_LAMP_UNDEAD,Expert's Cryptcandle (T5),,750,https://render.albiononline.com/v1/item/T5_PLANKS,Cedar Planks,4,https://render.albiononline.com/v1/item/T5_CLOTH,Ornate Cloth,4,https://render.albiononline.com/v1/item/T5_ARTEFACT_OFF_LAMP_UNDEAD,Expert's Ghastly Candle,1,,,,,,
T5_OFF_LAMP_UNDEAD@1,https://render.albiononline.com/v1/item/T5_OFF_LAMP_UNDEAD@1,Expert's Cryptcandle (T5),,1313,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL1,Uncommon Cedar Planks,4,https://render.albiononline.com/v1/item/T5_CLOTH_LEVEL1,Uncommon Ornate Cloth,4,https://render.albiononline.com/v1/item/T5_ARTEFACT_OFF_LAMP_UNDEAD,Expert's Ghastly Candle,1,,,,,,
T5_OFF_LAMP_UNDEAD@2,https://render.albiononline.com/v1/item/T5_OFF_LAMP_UNDEAD@2,Expert's Cryptcandle (T5),,2298,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL2,Rare Cedar Planks,4,https://render.albiononline.com/v1/item/T5_CLOTH_LEVEL2,Rare Ornate Cloth,4,https://render.albiononline.com/v1/item/T5_ARTEFACT_OFF_LAMP_UNDEAD,Expert's Ghastly Candle,1,,,,,,
T5_OFF_LAMP_UNDEAD@3,https://render.albiononline.com/v1/item/T5_OFF_LAMP_UNDEAD@3,Expert's Cryptcandle (T5),,4021,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL3,Exceptional Cedar Planks,4,https://render.albiononline.com/v1/item/T5_CLOTH_LEVEL3,Exceptional Ornate Cloth,4,https://render.albiononline.com/v1/item/T5_ARTEFACT_OFF_LAMP_UNDEAD,Expert's Ghastly Candle,1,,,,,,
T5_OFF_LAMP_UNDEAD@4,https://render.albiononline.com/v1/item/T5_OFF_LAMP_UNDEAD@4,Expert's Cryptcandle (T5),,4021,https://render.albiononline.com/v1/item/T5_PLANKS_LEVEL4,Pristine Cedar Planks,4,https://render.albiononline.com/v1/item/T5_CLOTH_LEVEL4,Pristine Ornate Cloth,4,https://render.albiononline.com/v1/item/T5_ARTEFACT_OFF_LAMP_UNDEAD,Expert's Ghastly Candle,1,,,,,,
T5_OFF_ORB_MORGANA,https://render.albiononline.com/v1/item/T5_OFF_ORB_MORGANA,Expert's Eye of Secrets (T5),,750,https://render.albiononline.com/v1/item/T5_CLOTH,Ornate Cloth,4,https://render.albiononline.com/v1/item/T5_LEATHER,Cured Leather,4,https://render.albiononline.com/v1/item/T5_ARTEFACT_OFF_ORB_MORGANA,Expert's Alluring Crystal,1,,,,,,
T5_OFF_ORB_MORGANA@1,https://render.albiononline.com/v1/item/T5_OFF_ORB_MORGANA@1,Expert's Eye of Secrets (T5),,1313,https://render.albiononline.com/v1/item/T5_CLOTH_LEVEL1,Uncommon Ornate Cloth,4,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL1,Uncommon Cured Leather,4,https://render.albiononline.com/v1/item/T5_ARTEFACT_OFF_ORB_MORGANA,Expert's Alluring Crystal,1,,,,,,
T5_OFF_ORB_MORGANA@2,https://render.albiononline.com/v1/item/T5_OFF_ORB_MORGANA@2,Expert's Eye of Secrets (T5),,2298,https://render.albiononline.com/v1/item/T5_CLOTH_LEVEL2,Rare Ornate Cloth,4,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL2,Rare Cured Leather,4,https://render.albiononline.com/v1/item/T5_ARTEFACT_OFF_ORB_MORGANA,Expert's Alluring Crystal,1,,,,,,
T5_OFF_ORB_MORGANA@3,https://render.albiononline.com/v1/item/T5_OFF_ORB_MORGANA@3,Expert's Eye of Secrets (T5),,4021,https://render.albiononline.com/v1/item/T5_CLOTH_LEVEL3,Exceptional Ornate Cloth,4,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL3,Exceptional Cured Leather,4,https://render.albiononline.com/v1/item/T5_ARTEFACT_OFF_ORB_MORGANA,Expert's Alluring Crystal,1,,,,,,
